0.7357675303889031 14.379976034388395
0.736520187640487 2.634300380544019
0.7368252756658258 1.0678080886856736
0.7369487892830622 0.4322976603274852
0.7369987681621579 0.17492607683511346
0.7370189876406581 0.07076817475049069
0.7370271669698996 0.028627652344681565
0.7370304756211215 0.011580279276834901
0.7370318139980627 0.004684319294234753
0.7370323553797227 0.0018948358100345786
0.7370325743714339 0.0007664709888999122
0.7370326629546471 0.00031004124689816505
0.7370326987869749 0.0001254131465344699
0.7370327132813184 5.0730202261206614e-05
0.7370327191443473 2.0520601713942988e-05
0.7370327215159704 8.30068053572397e-06
0.7370327224753026 3.357662592406996e-06
0.7370327228633566 1.3581891167424588e-06
0.7370327230203262 5.493934196465489e-07
0.7370327230838212 2.2223289875000773e-07
0.7370327231095053 8.989431421468908e-08
