# nf=0.9999681819977821 mu=1 T=0.01 TrSigmaG=0.4247723373595212 Epot=0.4247723373595212 Ekin=-1.968171983 mom=[]
0.03141592653589793 1.075071614119148 -0.001824516181453853  0.9248601164773843 -0.001839640348966035  
0.09424777960769379 1.07512076624082 -0.005477333304241285  0.9247722707592115 -0.005488700118319163  
0.1570796326794897 1.075249520478775 -0.009091094449706258  0.9246543404235655 -0.009074109411063585  
0.2199114857512855 1.075383670298462 -0.01264569963105447  0.9243541666234464 -0.01264515926311256  
0.2827433388230814 1.075743503800819 -0.01613061810748041  0.9243308214766786 -0.01597732673276687  
0.3455751918948772 1.075973430569506 -0.01945555237840637  0.9238610608284854 -0.01942034312524805  
0.4084070449666731 1.076254379001054 -0.02268293453956775  0.9234534891845475 -0.02266009540528036  
0.4712388980384689 1.076617145881937 -0.02581902721116226  0.9231813246557237 -0.02569627244174892  
0.5340707511102649 1.077015389357115 -0.0288436182257462  0.9229395280178972 -0.02862634397916327  
0.5969026041820606 1.077409504482681 -0.03174531101729449  0.9226519717473525 -0.03149825864913412  
0.6597344572538566 1.077784610277563 -0.03452619872283965  0.9223036348368143 -0.03430741051534548  
0.7225663103256523 1.078142462188985 -0.03719533930271219  0.9219145985469481 -0.03702996868131735  
0.7853981633974483 1.078490936434524 -0.03976270247824534  0.9215133324915485 -0.03964606845389665  
0.8482300164692441 1.078837602666246 -0.04223621190613443  0.9211223019106113 -0.04214768939176709  
0.9110618695410401 1.079187200508315 -0.04462111705669316  0.920753638696155 -0.04453746855746799  
0.9738937226128358 1.079541420099457 -0.04692050031738297  0.9204101898429787 -0.04682436719918434  
1.036725575684632 1.079899664078935 -0.04913610206599262  0.920088502741003 -0.04901944490987522  
1.099557428756428 1.080260017411936 -0.05126905570036878  0.9197818918523319 -0.05113293458695008  
1.162389281828224 1.080620071283688 -0.05332039944110851  0.9194828283637145 -0.05317272341460819  
1.225221134900019 1.08097749243783 -0.05529136470621574  0.9191844939817901 -0.0551439154819985  
1.288052987971815 1.081330348376627 -0.05718349351186064  0.9188816070026582 -0.05704907271738369  
1.350884841043611 1.081677243265657 -0.05899864299993908  0.9185707123767671 -0.05888879284880667  
1.413716694115407 1.082017326677125 -0.06073893008091469  0.9182501240305794 -0.06066238893727014  
