# nf=0.999979953401416 mu=0.5 T=0.015 TrSigmaG=0.2318377685399862 Epot=0.2318377685399862 Ekin=-1.996791144375 mom=[]
0.04712388980384689 0.5002050133656226 -0.0007484478511860596  0.499682506686526 -0.0007593536069364353  
0.1413716694115407 0.5002089302492779 -0.002247502024347052  0.499711763893906 -0.002249249287170278  
0.2356194490192345 0.5002117130672475 -0.003608173987683858  0.4997378040713706 -0.003612288698173274  
0.3298672286269282 0.500213894926629 -0.004907966951321384  0.4997096047828923 -0.004896438307264164  
0.4241150082346221 0.5001862897462287 -0.006160455825208632  0.4997506693620011 -0.006165507262297668  
0.5183627878423158 0.5002075649777425 -0.007313061964545009  0.4996922972692453 -0.007305502524264455  
0.6126105674500096 0.5002203823053855 -0.008413383664498555  0.4996845825490223 -0.008407164957450721  
0.7068583470577033 0.5002129524434723 -0.009473496677451209  0.4997168822796025 -0.009471823335721014  
0.8011061266653973 0.5001962333915189 -0.01048221652872501  0.4997443535477019 -0.01047550439694089  
0.895353906273091 0.5001800341943954 -0.01142943085401555  0.4997491258080803 -0.01140806258974982  
0.9896016858807848 0.5001679759994584 -0.01231325489081481  0.4997359999154184 -0.01227370531425441  
1.083849465488478 0.5001596655357848 -0.01313781018085672  0.4997166054955844 -0.01308215393780686  
1.178097245096172 0.5001534279084302 -0.01390932407588671  0.499700032944987 -0.01384240181303182  
1.272345024703866 0.5001478635504726 -0.0146335007355697  0.4996902779796862 -0.01456041706142349  
1.36659280431156 0.5001423500070324 -0.01531446236798179  0.4996871758348052 -0.01523924021946502  
1.460840583919254 0.5001369656124892 -0.01595472576294901  0.4996883022319284 -0.01587998513567693  
1.555088363526947 0.5001322058533717 -0.01655564907877864  0.499690626027825 -0.01648289474024906  
1.649336143134641 0.5001286954869884 -0.01711797636260076  0.4996915519431861 -0.01704811444362641  
1.743583922742335 0.50012697825708 -0.01764229348551854  0.4996893935531422 -0.01757612843058344  
1.837831702350029 0.5001273988483766 -0.0181293329621064  0.499683447119198 -0.01806792299291025  
1.932079481957722 0.5001300619831022 -0.0185801320810075  0.4996738399285574 -0.01852497080117013  
2.026327261565416 0.5001348448548252 -0.01899607642259937  0.4996612850505317 -0.01894911945832766  
2.12057504117311 0.5001414403752468 -0.01937886733816647  0.4996468267163244 -0.01934244524165629  
2.214822820780804 0.500149413657208 -0.01973044706746169  0.4996316216065491 -0.01970710990082315  
2.309070600388498 0.500158259680556 -0.0200529074730332  0.4996167743544857 -0.02004524091235139  
2.403318379996191 0.5001674548382923 -0.02034839956000343  0.499603229116989 -0.0203588429187943  
2.497566159603886 0.5001764986751089 -0.02061905410080508  0.4995917103652674 -0.02064974066146195  
2.591813939211579 0.5001849446272365 -0.02086691831172429  0.4995827024800731 -0.02091954957629244  
2.686061718819273 0.5001924201499586 -0.02109390978315706  0.4995764572290563 -0.02116966837141745  
2.780309498426967 0.5001986375152039 -0.02130178684742713  0.4995730193120382 -0.02140128780297598  
2.87455727803466 0.5002033969616555 -0.02149213307929564  0.4995722619578923 -0.02161541014656455  
2.968805057642355 0.5002065839749406 -0.02166635331375768  0.4995739264905551 -0.02181287489592353  
3.063052837250048 0.5002081623682036 -0.0218256783806575  0.4995776615620373 -0.02199438709944599  
3.157300616857742 0.5002081646301948 -0.02197117606208744  0.4995830592472191 -0.02216054575278752  
3.251548396465436 0.5002066807567855 -0.02210376604255332  0.4995896863761379 -0.02231187041808422  
3.345796176073129 0.5002038465280383 -0.02222423707640717  0.4995971103584472 -0.02244882495999775  
3.440043955680823 0.5001998319547204 -0.02233326496784716  0.4996049193763467 -0.02257183779758599  
3.534291735288517 0.5001948304105968 -0.02243143033370255  0.4996127372341333 -0.02268131847486796  
3.628539514896211 0.5001890487916545 -0.02251923538169805  0.499620233403762 -0.02277767059343643  
3.722787294503905 0.5001826989020481 -0.02259711926243603  0.4996271289325265 -0.02286130139302493  
3.817035074111598 0.5001759901573788 -0.02266547169358642  0.4996331989260173 -0.02293262832292227  
