# 13 512 10 0.01  500
0  -1.979255934346577  -2.288350372524693  -1.817906900278136  -2.011021553361775  -2.114979982768091  -2.242026212559255  -2.33118305483199  -2.419651265300686  -2.505876669512438  -2.590772001930706  2.674550764423475  -2.757475070191908  2.839650497722978  
1.16282488443753e-05  -1.979129441608722  -2.28818891248702  -1.817690419834433  -2.010692612520682  -2.114520673460501  -2.241415840173336  -2.330406742476987  -2.418686766632189  -2.504701131513321  -2.589361136505828  2.672878875568675  -2.755514984557944  2.837373566900044  
1.294151243629622e-05  -1.979115156520377  -2.288170678477365  -1.817665972376473  -2.010655464993986  -2.114468803898015  -2.24134691204761  -2.330319076437098  -2.418577851272305  -2.504568387160075  -2.589201821691139  2.672690090181761  -2.755293661904382  2.837116474323853  
1.439081140780507e-05  -1.979099391857204  -2.288150555886359  -1.817638992809546  -2.010614470026926  -2.114411562241189  -2.241270845287874  -2.330222331465216  -2.418457656814562  -2.504421896628951  -2.589026010002823  2.672481757223791  -2.755049423629409  2.836832763543286  
1.598888569281127e-05  -1.979082009090296  -2.288128367891326  -1.817609244065086  -2.010569267416048  -2.114348445573636  -2.241186971662837  -2.330115657776851  -2.418325127594347  -2.504260373443769  -2.588832157673843  2.672252047653212  -2.7547801264635  2.836519946238342  
1.774953148328143e-05  -1.979062858212635  -2.288103923018561  -1.81757646943343  -2.010519467118645  -2.114278909328214  -2.241094567590672  -2.329998135210616  -2.418179120607459  -2.504082424785512  -2.588618593439973  2.671998981491178  -2.754483449205478  2.836175326264138  
1.968767618515388e-05  -1.979041776926556  -2.2880770141064  -1.81754039117374  -2.010464647140474  -2.114202364333283  -2.240992850241504  -2.329868768279709  -2.418018399274797  -2.503886543798879  -2.588383509161327  2.671720416556544  -2.754156881033244  2.835795987618552  
2.181945764900828e-05  -1.979018589784715  -2.288047417208655  -1.817500709044065  -2.010404351303608  -2.114118173701568  -2.240880973397424  -2.329726480914931  -2.417841626963913  -2.503671101768367  -2.588124950589641  2.67141403769354  -2.753797708629781  2.835378779596598  
2.416230784202389e-05  -1.978993107283274  -2.288014890437193  -1.817457098750178  -2.01033808689076  -2.114025649542445  -2.240758023092623  -2.329570110921094  -2.417647360094577  -2.503434339711558  -2.587840807193611  2.671077344661515  -2.753403001669279  2.834920299086132  
2.673504112914766e-05  -1.978965124905582  -2.28797917274129  -1.817409210309695  -2.010265322161048  -2.113924049496948  -2.240623013012581  -2.32939840413671  -2.417434040896982  -2.503174359553122  -2.587528801656349  2.670707639715579  -2.752969598532701  2.834416875092355  
2.95579473347637e-05  -1.978934422114538  -2.287939982621519  -1.817356666328523  -2.010185483732823  -2.113812573087316  -2.240474879649585  -2.329210008281065  -2.417199989779722  -2.502889114858384  -2.587186478727856  2.670302014469338  -2.752494090843234  2.833864549829282  
3.265288975377668e-05  -1.978900761291934  -2.287897016775963  -1.817299060186728  -2.010097953829207  -2.113690357875564  -2.240312477205431  -2.329003466482462  -2.416943397305637  -2.502576401066104  -2.586811193555711  2.669857336052441  -2.751972807399396  2.833259060672115  
3.604340828538316e-05  -1.978863886623046  -2.28784994867653  -1.817235954130852  -2.010002067381791  -2.113556475424846  -2.240134572233272  -2.328777210476516  -2.416662315759051  -2.50223384523634  -2.586400099401634  2.669370232632118  -2.751401797054569  2.832595820306869  
3.975482785943475e-05  -1.978823522924714  -2.287798427073203  -1.817166877269787  -2.009897108988252  -2.113409927057734  -2.239939838011154  -2.328529553465449  -2.416354650295521  -2.501858895291958  -2.58595013476957  2.668837078182554  -2.750776811109289  2.831869896104459  
4.381437232628801e-05  -1.978779374415288  -2.287742074424044  -1.817091323471355  -2.00978230971953  -2.113249639405555  -2.239726848639601  -2.328258682628888  -2.416018149661954  -2.501448808741172  -2.585458009912858  2.66825397656042  -2.750093284619536  2.831075988684169  
4.825128398401006e-05  -1.978731123424711  -2.287680485248844  -1.817008749156753  -2.009656843772392  -2.113074459743072  -2.239494072855912  -2.327962651277499  -2.415650396477022  -2.501000640869933  -2.584920192712339  2.667616744831713  -2.749346316939855  2.830208409341812  
5.309694890808553e-05  -1.978678429043176  -2.287613224404373  -1.816918570990193  -2.00951982496336  -2.112883151103124  -2.239239867558384  -2.327639370641002  -2.415248797062294  -2.500511232393027  -2.584332893914348  2.666920895854932  -2.748530651406278  2.82926105659642  
5.838502825670063e-05  -1.97862092570672  -2.287539825279167  -1.816820163460996  -2.009370303059987  -2.112674387165776  -2.238962471033527  -2.327286601282386  -2.41481057081424  -2.499977196552398  -2.58369205171383  2.666161620094891  -2.747640654120906  2.828227391638564  
6.415159571337981e-05  -1.978558221718309  -2.287459787905994  -1.816712856355718  -2.009207259945846  -2.112446746917233  -2.238659995880331  -2.326901944131462  -2.414332739109679  -2.499394905655989  -2.582993315676808  2.665333766674443  -2.746670291859132  2.827100412863261  
7.043528123648215e-05  -1.978489897702866  -2.287372576990052  -1.816595932117738  -2.009029605615511  -2.112198709073522  -2.238330421625476  -2.3264828311304  -2.413812113736205  -2.498760477046309  -2.582232029991218  2.664431823638515  -2.745613109081078  2.825872629304874  
7.72774212723767e-05  -1.978415504994945  -2.287277619851209  -1.816468623092129  -2.00883617399632  -2.111928646264837  -2.237971587024445  -2.326026515485843  -2.413245284842267  -2.498069758495256  -2.58140321604325  2.663449897443545  -2.74446220405287  2.824536033133091  
8.472221559426998e-05  -1.978334563957686  -2.287174304278597  -1.816330108653592  -2.008625718593722  -2.111634818976424  -2.237581182043686  -2.325530061522183  -2.412628608400893  -2.497318313018509  -2.580501554313027  2.662381691659213  -2.743210204066676  2.823082071110711  
9.281689091954005e-05  -1.978246562231875  -2.287061976296023  -1.816179512215518  -2.008396907957442  -2.111315369242525  -2.23715673951984  -2.324990334131813  -2.411958193183669  -2.49650140310697  -2.579521365589772  2.661220484884666  -2.741849239780063  2.821501615050233  
0.0001016118714568446  -1.978150952913993  -2.286939937836808  -1.816015898118382  -2.008148320965948  -2.110968314090358  -2.236695626492749  -2.324403987819346  -2.41122988724237  -2.495613974374562  -2.578456591507241  2.65995910788617  -2.74037091866622  2.819784931266478  
0.0001111609565299099  -1.978047152662298  -2.286807444326819  -1.81583826839591  -2.007878441927064  -2.110591538731651  -2.236195035209711  -2.32376745533796  -2.410439263897814  -2.494650638624647  -2.57730077440544  2.658589919973836  -2.738766297613664  2.81792164915908  
0.0001215215054183633  -1.97793453973004  -2.286663702174566  -1.81564555941768  -2.007585655492948  -2.110182789499761  -2.235651973799412  -2.323076935916864  -2.409581607236512  -2.493605656336686  -2.576047036524003  2.657104784612882  -2.737025854673721  2.815900728786732  
0.0001327546295502262  -1.977812451925148  -2.286507866167558  -1.815436638407127  -2.007268241388187  -2.109739666531376  -2.235063256615099  -2.322328383081264  -2.408651897119085  -2.492472918582276  -2.574688058541658  2.655495044303747  -2.735139459997802  2.813710427591848  
0.0001449253921779033  -1.977680184495807  -2.286339036774106  -1.815210299834134  -2.00692436895006  -2.109259616192095  -2.234425494247307  -2.321517492066696  -2.407644793704991  -2.4912459283784  -2.573216057475223  2.653751494745225  -2.733096345991771  2.811338266267914  
0.0001581030156592008  -1.977536987941562  -2.286156257350227  -1.814965261681762  -2.006552091480639  -2.108739923246378  -2.23373508320808  -2.320639686832283  -2.406554621501982  -2.489917781492539  -2.571622763960815  2.651864358319915  -2.730885076737197  2.808770993879726  
0.000172361096459152  -1.977382065749748  -2.285958511251325  -1.814700161587025  -2.006149340411043  -2.108177702773074  -2.232988195289694  -2.319690106678782  -2.405375352950458  -2.488481146714807  -2.569899398939441  2.649823256926786  -2.728493516720888  2.805994552248062  
0.0001877778279820877  -1.977214572057285  -2.285744718848751  -1.814413552855946  -2.005713919278584  -2.107569891828693  -2.232180766602429  -2.318663592479724  -2.404100591556503  -2.486928245619472  -2.568036649780664  2.647617184213465  -2.725908798935043  2.802994039702519  
0.0002044362313332762  -1.977033609238056  -2.285513734451528  -1.814103900353599  -2.005243497518419  -2.106913240861727  -2.231308486297561  -2.317554672536007  -2.402723554589955  -2.485250831839684  -2.56602464587869  2.645234477254796  -2.723117292426045  2.799753674306382  
0.0002224243941037088  -1.976838225416369  -2.285264343133912  -1.813769576270204  -2.004735604071893  -2.106204304882378  -2.230366784983353  -2.316357548067027  -2.401237055368088  -2.483440169886934  -2.563852933766118  2.642662787742517  -2.720104569367335  2.796256756657764  
0.0002418357172599099  -1.976627411907238  -2.284995257469719  -1.813408855764909  -2.004187620814617  -2.105439434393342  -2.229350822843763  -2.315066078353879  -2.399633485148362  -2.481487013549101  -2.561510451791793  2.639889052748981  -2.716855371739184  2.792485632399448  
0.0002627691702141086  -1.97640010058449  -2.284705114174786  -1.813019912489356  -2.003596775808234  -2.104614766088615  -2.228255477471638  -2.313673765552997  -2.39790479465867  -2.479381583907639  -2.558985504424935  2.636899465142627  -2.713353577745379  2.788421654485462  
0.0002853295541354368  -1.976155161178098  -2.284392470659292  -1.812600813993697  -2.002960136380593  -2.103726213328854  -2.22707533143033  -2.312173739202719  -2.396042475297703  -2.477113547023914  -2.556265736247012  2.633679443761088  -2.709582168064824  2.784045145576306  
0.0003096277735600442  -1.975891398502302  -2.284055801492051  -1.81214951701835  -2.002274602040242  -2.102769456403127  -2.225804659559975  -2.310558740446929  -2.394037540042636  -2.474671991343867  -2.55333810571013  2.630213603418222  -2.70552319208218  2.77933536045415  
0.0003357811163403771  -1.975607549616595  -2.283693494779412  -1.811663862675368  -2.001536897232011  -2.101739932588879  -2.22443741604729  -2.308821106005482  -2.391880504106733  -2.472045404885623  -2.550188858743364  2.626485724882962  -2.701157734258679  2.774270448917502  
0.0003639135419661321  -1.975302280921923  -2.28330384846179  -1.811141571524038  -2.00074356394169  -2.100632826023401  -2.222967221280252  -2.306952751923451  -2.389561365394633  -2.469221652275853  -2.546803502301519  2.622478724944269  -2.696465880786937  2.768827419233862  
0.000394155978276118  -1.974974185194912  -2.282885066531503  -1.810580238546131  -1.999890954159241  -2.099443057402599  -2.221387348512685  -2.304945157137208  -2.387069584810511  -2.466187951713328  -2.543166777965908  2.618174626707044  -2.691426686757133  2.762982102381357  
0.000426646626571928  -1.974621778563268  -2.282435255175942  -1.809977328026736  -1.998975222210688  -2.098165273523962  -2.219690710365562  -2.302789346897902  -2.384394066478651  -2.462930851944625  -2.539262635710391  2.613554530284766  -2.686018143998781  2.756709117471927  
0.0004615312751256912  -1.974243497426115  -2.281952418850917  -1.809330168347925  -1.997992316971115  -2.09679383669413  -2.217869845196864  -2.30047587609975  -2.381523137944333  -2.45943620934601  -2.535074207965006  2.608598584050445  -2.680217149870614  2.749981838521256  
