# nf=1.000078193524772 mu=2.5 T=0.27 TrSigmaG=0.7657490374091773 Epot=0.7657490374091773 Ekin=-1.7023847625 mom=[]
0.8482300164692442 2.527920721700734 -0.3988327624244513  2.469784322467677 -0.399271777525769  
2.544690049407733 2.537319956782122 -0.6204873885311405  2.465391874994201 -0.6214884828410607  
4.241150082346222 2.546684390238996 -0.6459897541878884  2.45825907103565 -0.6411411768913854  
5.93761011528471 2.555939099503046 -0.6035077795986796  2.453109108325529 -0.5988935711521622  
7.634070148223199 2.551006426211079 -0.554538982881185  2.456139905809883 -0.5500723182482067  
9.330530181161686 2.542907038960974 -0.4958553675595671  2.461901187160384 -0.4913019090435063  
11.02699021410018 2.543510430304192 -0.4653765821605464  2.459522960982393 -0.4621870496649528  
12.72345024703866 2.550593626579003 -0.3974545882917315  2.446808164696642 -0.4275005805697079  
14.41991027997715 2.552132733706849 -0.4020443134369726  2.448921522202375 -0.3838993309612079  
16.11637031291564 2.548552300249906 -0.3664008514440078  2.445540328225743 -0.3432179320322626  
17.81283034585413 2.545840035075396 -0.318588250069278  2.440463969264223 -0.3128777894685427  
19.50929037879262 2.545712307006543 -0.2836298792178742  2.438168577816568 -0.2911895757294251  
21.20575041173111 2.54729626059579 -0.2626976844996362  2.438940560791895 -0.2741491520020038  
22.90221044466959 2.549370731251845 -0.2493031457926542  2.441352851684357 -0.2589956515447244  
24.59867047760808 2.551147961207428 -0.2382225130145705  2.444092435627261 -0.2445493430085256  
26.29513051054657 2.552304871374091 -0.2270089691509832  2.446438732784292 -0.2305572533032194  
27.99159054348506 2.552821005177154 -0.2150869393838238  2.448150091014547 -0.2171263259675615  
29.68805057642355 2.55281474194179 -0.2027242596645005  2.44924766029854 -0.2044291893491089  
31.38451060936204 2.552441958944584 -0.1904091209755584  2.449858569366601 -0.1925933245129473  
33.08097064230052 2.551846756252771 -0.1785790053642755  2.450130259456414 -0.1816794408084504  
34.77743067523901 2.551143278219158 -0.1675268790492723  2.450192480394277 -0.1716905134180603  
36.4738907081775 2.550413629635832 -0.1574107995801282  2.450145702837268 -0.1625903985135043  
38.17035074111599 2.549711743907259 -0.1482841226087207  2.450061112213515 -0.1543197814897367  
39.86681077405449 2.549070695914971 -0.1401247862174012  2.449985851238098 -0.1468076904825809  
41.56327080699297 2.548507144345814 -0.1328808904596806  2.449947192205047 -0.1399812726607541  
43.25973083993146 2.548029129989346 -0.1264285831199086  2.449964362903902 -0.1337648383349718  
44.95619087286995 2.547632992916796 -0.120810267716228  2.450028376068095 -0.1281022225441531  
46.65265090580844 2.547322867726247 -0.1155796756901512  2.450181172185613 -0.1229052986476025  
48.34911093874692 2.547075796227124 -0.1114117031896739  2.450324241859527 -0.1181692081425825  
50.04557097168541 2.546905756618978 -0.1069720374982364  2.450617546202388 -0.1137743499752338  
51.7420310046239 2.546790049882964 -0.1037130363785553  2.450844618015014 -0.1097505574657944  
53.43849103756239 2.546715238075387 -0.1004301272633089  2.451160497969263 -0.1060061353552697  
55.13495107050088 2.54669694932401 -0.09725898400403916  2.451546916478903 -0.1025546233962343  
56.83141110343936 2.546718744372512 -0.09473639613072617  2.451871255983265 -0.09929895655525693  
58.52787113637785 2.546752802741145 -0.09240859692501864  2.452236589439894 -0.09628915563636774  
60.22433116931634 2.546816272444809 -0.08999093350498248  2.452669243182154 -0.09349778405269484  
61.92079120225483 2.546922990899615 -0.0877949501406558  2.453078346794996 -0.09083595978337121  
63.61725123519332 2.547037562760783 -0.08596297797876268  2.453454157009619 -0.08831643745051163  
65.31371126813181 2.547144367541651 -0.08424163813646998  2.453854432450215 -0.08597886726892721  
67.0101713010703 2.547268083374602 -0.0824842300393183  2.454283496641323 -0.08380751198161956  
68.70663133400878 2.547421603406538 -0.08071712646630412  2.454702591114631 -0.08169895015958636  
70.40309136694728 2.547583014833576 -0.07922506864895106  2.455097359922757 -0.07968344851262125  
72.09955139988575 2.547728595787661 -0.07777791855497181  2.455462129160564 -0.07777363512228772  
73.79601143282424 2.547866017107295 -0.07658752042537226  2.45586374287178 -0.0760081874757276  
75.49247146576275 2.548018200442768 -0.07514274285996018  2.456233167389352 -0.07433384624210369  
77.18893149870122 2.548186629930012 -0.07381571260422329  2.456620436600895 -0.07269531926681025  
78.88539153163971 2.548351271320098 -0.07258682117425855  2.456994534976514 -0.07110773211426877  
80.5818515645782 2.548510826378142 -0.07137337893010044  2.457323898918206 -0.0696090257028688  
82.27831159751669 2.548662459317196 -0.07033100152035975  2.457654388915377 -0.0681880240823049  
