# nf=0.9998792647531478 mu=2 T=0.21 TrSigmaG=0.6979759369857853 Epot=0.6979759369857853 Ekin=-1.8238415475 mom=[]
0.6597344572538566 2.001235733887637 -0.1870046427360452  1.997561690019624 -0.1855327884046454  
1.97920337176157 2.000338770519061 -0.3357406982487027  1.99667466243699 -0.3355373390739813  
3.298672286269283 2.004324044842253 -0.3810058243670543  1.99245520280439 -0.3855047720724386  
4.618141200776996 2.005308597259856 -0.3904356972938571  1.994246640693056 -0.395631030307698  
5.937610115284709 2.008378005442113 -0.3732867571526048  1.998513756066271 -0.382071091195375  
7.257079029792421 1.997903404285652 -0.3531796097905728  1.993782111266761 -0.3587148535368961  
8.576547944300136 1.996076920302448 -0.3287776019567314  1.993472781793949 -0.328326832283671  
9.896016858807847 2.00330978238239 -0.3011942325522509  1.993566346817568 -0.305310773795552  
11.21548577331556 2.002076002852745 -0.2767406092353961  1.983540745500604 -0.282391728278357  
12.53495468782327 2.000287943973592 -0.2546614744427175  1.98983763892594 -0.2664482928315137  
13.85442360233099 2.001511398471353 -0.2393534091087849  1.997996676609492 -0.2473930033266937  
15.1738925168387 2.004105089470813 -0.2281337431141643  2.001316638784039 -0.2263374863132275  
16.49336143134641 2.006186387967507 -0.2175985290245543  2.001664417104905 -0.2074980643740885  
17.81283034585413 2.00702606623539 -0.2065473147314872  2.001682222766837 -0.1927386524903044  
19.13229926036184 2.006729586848 -0.1952556211220089  2.002432669738365 -0.1817192109201891  
20.45176817486955 2.005719616133004 -0.1843530649010111  2.003826337769377 -0.1732664784841227  
21.77123708937727 2.004418751001864 -0.1742941931630668  2.00539016008451 -0.166266000150542  
23.09070600388498 2.003131023486982 -0.1652664569682715  2.006701616050956 -0.159961400172199  
24.41017491839269 2.002032804574312 -0.1572629461673738  2.007522322657804 -0.1539401630958105  
25.7296438329004 2.001203335237762 -0.1501747059003951  2.007783405675051 -0.1480267148790345  
27.04911274740812 2.000659617734932 -0.143857882505511  2.007527009333743 -0.1421799985143513  
28.36858166191583 2.000383778371572 -0.1381713586361974  2.006851136285304 -0.136422802788046  
29.68805057642355 2.000341386019237 -0.1329932599686084  2.005870985127324 -0.1308004878377177  
31.00751949093126 2.000492578610849 -0.1282258842880815  2.004696459072673 -0.1253590593409787  
32.32698840543897 2.000798078226403 -0.1237940676303639  2.003421339020842 -0.1201361657033097  
33.64645731994668 2.00122248578837 -0.1196423023891295  2.002120851750613 -0.1151566706905631  
34.9659262344544 2.001734296205155 -0.1157267672064834  2.000846922534019 -0.1104405306952806  
36.28539514896211 2.002311165448743 -0.1120254871711033  1.999651301192612 -0.1059765620233244  
37.60486406346982 2.002921707308501 -0.1084938952458664  1.998520922372671 -0.1018091943351079  
38.92433297797754 2.003577005128725 -0.1051626741979938  1.997561235818111 -0.09783096948882687  
40.24380189248525 2.004206010570262 -0.1019413094583041  1.996611539995265 -0.09420085998346929  
41.56327080699297 2.004891490715993 -0.09891149722703252  1.995899464854784 -0.0906988263803159  
42.88273972150068 2.005521696175932 -0.0959981242238408  1.99522744652472 -0.0874674928394375  
44.20220863600839 2.0061507572344 -0.09320345999777163  1.994630247395009 -0.08446863695614511  
45.5216775505161 2.006804627992233 -0.09055032092403083  1.994229554613502 -0.08160983008077707  
46.84114646502382 2.007389964267396 -0.08801839211994683  1.993879795413346 -0.07892234053529859  
48.16061537953153 2.007957844185369 -0.08558649957228623  1.993553135526497 -0.0764423295769856  
49.48008429403924 2.008541912304649 -0.08325352146189501  1.993350363465732 -0.07411554956809073  
50.79955320854695 2.009090607382797 -0.0810329734493087  1.993255666101762 -0.07188760376362092  
52.11902212305467 2.009588841285761 -0.07892291982678232  1.993181590960969 -0.069780365927  
53.43849103756238 2.010077785177037 -0.07689508840307713  1.993120851180993 -0.06782320196239094  
54.7579599520701 2.010561860279486 -0.07493783796680213  1.993121773856401 -0.06599816331386579  
56.07742886657781 2.011025676981319 -0.07306749337285322  1.99320134535962 -0.06424743542349408  
57.39689778108551 2.011454706027536 -0.07129010940360644  1.993323325205034 -0.06257376254648886  
58.71636669559324 2.011846594321467 -0.06960255143178365  1.99342674612857 -0.06096657851239379  
60.03583561010095 2.012247569169079 -0.06796345858416036  1.993564835040157 -0.05948600847023253  
61.35530452460866 2.012622297939358 -0.06638928098716905  1.993693528168542 -0.05807909733705376  
62.67477343911638 2.01298273506855 -0.06487344514153723  1.993889518651308 -0.05675193060071236  
63.99424235362408 2.01333365882356 -0.06342807892598648  1.994117479416047 -0.05546114074994124  
65.31371126813181 2.013650125905129 -0.06205173095094464  1.994321625215779 -0.0542003516002086  
66.63318018263951 2.013945951233233 -0.06072908837854185  1.994533220785476 -0.05301297987541356  
67.95264909714722 2.014243765552468 -0.05945642156801926  1.994752878439189 -0.05189934529344302  
69.27211801165494 2.014533534966194 -0.05822628492749304  1.994961383369579 -0.05084109913347991  
70.59158692616265 2.014803166421246 -0.05703078649452906  1.995184141772382 -0.04983205531867486  
71.91105584067036 2.015059724803405 -0.05587933117066435  1.995439309541032 -0.0488553946307354  
73.23052475517808 2.015308581048228 -0.05478464398360829  1.99569813130974 -0.04789475882266414  
74.54999366968579 2.015543104606519 -0.05374215160926624  1.995934124143354 -0.0469623750547811  
75.86946258419351 2.015759962711261 -0.05273691513103536  1.996158042849699 -0.04608112273507093  
77.18893149870122 2.015967195540603 -0.05176002516991768  1.996388691749974 -0.04525087867658657  
78.50840041320893 2.01617325727356 -0.0508102188631397  1.996623734309828 -0.04445282785135677  
79.82786932771664 2.016376886190044 -0.04988763016226772  1.996851754936608 -0.04367673867325716  
81.14733824222435 2.016571084091391 -0.04899380580146933  1.997074205080174 -0.0429272508047555  
82.46680715673206 2.016752068822658 -0.04813352671783329  1.997301163763667 -0.04220890364635137  
83.78627607123978 2.016922457768893 -0.04731259391374981  1.997536700894698 -0.04151276113728004  
85.10574498574749 2.017084995970174 -0.04652756326882521  1.997767474151798 -0.04083161295108073  
86.42521390025522 2.017242764089405 -0.04577112696743485  1.997987971956585 -0.04015896117969865  
87.74468281476292 2.017391806521834 -0.04502800563424001  1.998187271911116 -0.03951433644190294  
89.06415172927063 2.017537775450418 -0.04430039714537418  1.998388265727673 -0.03889449015961893  
90.38362064377836 2.017675866474653 -0.04358695795781501  1.998583351682344 -0.0383143069237411  
91.70308955828607 2.017814745349785 -0.04290019990186939  1.998787025358059 -0.03775368324843415  
93.02255847279378 2.017950152010127 -0.04224194163601686  1.998989570915754 -0.03720698576295155  
94.34202738730148 2.018078543889976 -0.04160746923338866  1.999179112654068 -0.03667257027298342  
95.66149630180919 2.018203185443443 -0.04099367925103579  1.999367516009449 -0.03614370117826179  
96.98096521631692 2.018316299359222 -0.04039412576219061  1.99954941024364 -0.03562675748500052  
98.30043413082463 2.018421867722532 -0.03980698938633082  1.999725182887069 -0.03512636014998512  
99.61990304533234 2.018526344461202 -0.03923632157999141  1.999905729704025 -0.03463758502391639  
100.9393719598401 2.018627058442937 -0.03868438570460529  2.000083558315172 -0.03416039626287052  
102.2588408743478 2.018725423818268 -0.03815022886326733  2.000249712711959 -0.03370098256884933  
103.5783097888555 2.018825582825775 -0.03763211949826525  2.000410036825213 -0.03325790045212467  
