# nf=0.9999818831412428 mu=3.5 T=0.43 TrSigmaG=0.7287272497037802 Epot=0.7287272497037802 Ekin=-1.3226786025 mom=[]
1.350884841043611 3.510776010217617 -1.423153425750163  3.493159313398164 -1.420420106130923  
4.052654523130833 3.517806277671444 -1.481031609416293  3.492777328229479 -1.466883311004574  
6.754424205218055 3.517892514305412 -1.222801558818472  3.494325887781176 -1.230704671349618  
9.456193887305277 3.507693097578173 -1.024468675364975  3.467526939478575 -1.00992326120255  
12.1579635693925 3.518614631346274 -0.8484887668150792  3.477562587584951 -0.869135738185613  
14.85973325147972 3.51361156616666 -0.7454265704061449  3.489879587356549 -0.735864314542796  
17.56150293356695 3.487756108672895 -0.6498494638119356  3.473483032508503 -0.6250292604333285  
20.26327261565416 3.507810606133335 -0.5816146113003321  3.480699486028312 -0.5340639543627316  
22.96504229774139 3.502735239931587 -0.5228909205473034  3.491980155358319 -0.5000585601408356  
25.66681197982861 3.489357085650734 -0.4621945502876716  3.499052716437192 -0.4765076366313558  
28.36858166191583 3.481097721142831 -0.4039429407502083  3.501423482087112 -0.4463102742698626  
31.07035134400305 3.479897718310728 -0.3535530650470394  3.500843059713308 -0.4109281726578857  
33.77212102609028 3.483433964160429 -0.3130219434350418  3.49889157756999 -0.3750781279398052  
36.47389070817749 3.489102812054057 -0.2817955694285287  3.496514059178983 -0.3419199252627305  
39.17566039026472 3.49511976410594 -0.2582444368152392  3.494175691930478 -0.3127767043883511  
41.87743007235194 3.500515139610107 -0.2405712689231349  3.492069562533965 -0.2878254512113337  
44.57919975443917 3.504877615898802 -0.2272053419057729  3.490253443133686 -0.2666973112098186  
47.28096943652638 3.508119603958458 -0.2169110479064789  3.48872367780912 -0.2488354638538417  
49.98273911861361 3.510317109496086 -0.2087701491517911  3.487451134363961 -0.2336708880369369  
52.68450880070083 3.511615338991627 -0.2021237402261323  3.486399957264687 -0.2206962328128806  
55.38627848278804 3.512176640407325 -0.1965099447723688  3.4855349122258 -0.2094881311063052  
58.08804816487527 3.512155210040272 -0.1916098741536401  3.484824361964775 -0.1997050388949427  
60.78981784696249 3.511685252488739 -0.1872054795941749  3.48424096793266 -0.1910738001159515  
63.49158752904972 3.510883143407105 -0.1831508688717114  3.483761978127052 -0.1833900093559731  
66.19335721113693 3.509826569010282 -0.1793450308906994  3.483367035850124 -0.1764545812866482  
68.89512689322416 3.508633737600609 -0.1757259125662903  3.483046617376393 -0.170231774061148  
71.59689657531138 3.507244570277477 -0.1722577972534864  3.482770022408701 -0.1643898955175221  
74.29866625739861 3.505945411495689 -0.1688638539924682  3.482574518172353 -0.1592776011609235  
77.00043593948583 3.504387855002526 -0.1656722652681846  3.48235518818045 -0.1542235623076885  
79.70220562157304 3.503024926667878 -0.162396616378453  3.482251845347444 -0.1497508168756095  
82.40397530366027 3.501605587868757 -0.1593655716685452  3.482108999747284 -0.1455656677759218  
85.10574498574749 3.500115224524051 -0.1563593273725895  3.481986472438412 -0.1414925034773178  
87.80751466783471 3.498765745502022 -0.153346498716422  3.481950471329524 -0.1377004220664739  
90.50928434992193 3.497482695459997 -0.150480921627574  3.481871436082852 -0.1342578405835405  
93.21105403200916 3.496156685374066 -0.1477145691329366  3.481785801771447 -0.130921346915729  
95.91282371409638 3.494864321184695 -0.144975513351192  3.481758904833909 -0.1276339475206793  
98.61459339618359 3.493685154379907 -0.1422674049851726  3.481751297865511 -0.1245950348006632  
101.3163630782708 3.492589609207979 -0.1396618494608555  3.481709897492104 -0.1217628430699326  
104.018132760358 3.491474246497844 -0.1371284696827987  3.481655411675098 -0.11908219088671  
106.7199024424453 3.490418456174626 -0.1347359858900867  3.481663137536693 -0.1163992434766489  
109.4216721245325 3.489349024392088 -0.1323097498138655  3.481647460988759 -0.1138458871232099  
112.1234418066197 3.488447776299487 -0.1299214810646455  3.481656560048534 -0.1113670394438471  
114.8252114887069 3.487557040560247 -0.1276377870009223  3.481649232253524 -0.1091377132798162  
117.5269811707941 3.486676265367743 -0.1254469229117852  3.481614001251181 -0.1069945495754179  
120.2287508528814 3.485856788822613 -0.1233434028438755  3.48161215516743 -0.1048386723274521  
122.9305205349686 3.48504064233199 -0.1212692342924734  3.481637968845584 -0.1027476801958073  
125.6322902170558 3.48424915436809 -0.1191958138756763  3.481646746588326 -0.1007285362114425  
128.3340598991431 3.483546259681422 -0.1171798361648203  3.481640058246684 -0.0987960432002252  
131.0358295812302 3.482903330391995 -0.1152602704741421  3.481640087764066 -0.09700726065371106  
133.7375992633175 3.482260227581803 -0.1134093667131812  3.481645077243657 -0.0953261878880852  
136.4393689454047 3.481618428072421 -0.1115992017597661  3.481644991213944 -0.0936462318203303  
139.1411386274919 3.481009252571543 -0.1098374501646815  3.481645577403294 -0.09194121363978278  
141.8429083095792 3.480435718509074 -0.1081305370131698  3.481657428999952 -0.09028462800743056  
144.5446779916664 3.479883090563026 -0.106460242606275  3.481677048334651 -0.0887358200692774  
147.2464476737536 3.479353109924709 -0.1048097287528864  3.481690587528306 -0.08727617620342226  
149.9482173558408 3.478861648529407 -0.1031897786806715  3.4816911800072 -0.08585778771607168  
152.649987037928 3.478409347781544 -0.1016270805873537  3.481685291882341 -0.08446212613007605  
155.3517567200153 3.477980012757974 -0.1001342213331088  3.481684873841367 -0.08311249212906728  
158.0535264021025 3.477545763962927 -0.09870028230318495  3.481693383650401 -0.08180985043448707  
160.7552960841897 3.477116387937573 -0.09729919576477883  3.481709717269307 -0.08056229683034766  
163.4570657662769 3.476684447631041 -0.0959235345671267  3.481721390852156 -0.07931312215036281  
166.1588354483642 3.476296534740043 -0.09455882944182439  3.481733719134488 -0.07809941919802067  
168.8606051304513 3.47592329735772 -0.09323267972923012  3.481735993793607 -0.07689202617015299  
171.5623748125386 3.475585744324233 -0.09192442403444878  3.481743394390032 -0.07574602248698155  
174.2641444946258 3.475263357288712 -0.09065786995592844  3.48174968612596 -0.07466491931114501  
176.9659141767131 3.474939782054827 -0.08942524940839766  3.481753337515453 -0.07362359050217081  
179.6676838588002 3.474635095792537 -0.08822223411303036  3.481762271901336 -0.07261883589062944  
182.3694535408875 3.474340900411054 -0.0870691228320162  3.481764893269994 -0.07163195328331629  
185.0712232229747 3.47404941882483 -0.08595581706122327  3.481766324123481 -0.0706420505384818  
187.7729929050619 3.473774217659015 -0.08487305477619717  3.481774405648135 -0.06966145879634865  
190.4747625871491 3.473505922034978 -0.08381479780893301  3.481781873312829 -0.06871941333527706  
193.1765322692364 3.473239476999437 -0.082775893123554  3.481790742120423 -0.06779506505273485  
195.8783019513236 3.472972458376448 -0.08173042187989669  3.481800845942048 -0.06690272801551203  
198.5800716334108 3.472733703195102 -0.0806989560912502  3.481814720255026 -0.06603775937628888  
201.281841315498 3.472499186917555 -0.07968205002856076  3.481816422318149 -0.06521088068634558  
203.9836109975853 3.47228478975436 -0.07869391863033871  3.481817534048136 -0.06438652246426362  
206.6853806796725 3.472084271399057 -0.07774453321909279  3.481821078730905 -0.06358416165698574  
209.3871503617597 3.471893935585724 -0.07682851551114826  3.481819626201282 -0.06281040494571706  
212.0889200438469 3.471713866347607 -0.07595139671025852  3.481819711952944 -0.06205618245200361  
214.7906897259342 3.471524896754792 -0.07510611821366579  3.481824162086954 -0.06132513227761525  
217.4924594080213 3.472324202899919 -0.07388226789771313  3.482173555385205 -0.0605067520279611  
