# nf=0.9996520920975263 mu=1 T=0.04 TrSigmaG=0.42692612515106 Epot=0.42692612515106 Ekin=-1.969382835 mom=[]
0.1256637061435917 1.000761432834084 -0.008451452643629852  0.99925510431982 -0.008357412001943097  
0.3769911184307752 1.000842180263309 -0.02297497555012671  0.9989735495525367 -0.02278398360875808  
0.6283185307179586 1.000883949104237 -0.03533754506120522  0.9989675771317362 -0.03489022121440533  
0.8796459430051421 1.000789625419435 -0.04588525159116212  0.9988478475004352 -0.0454011057798663  
1.130973355292326 1.000753974459675 -0.0547017758952983  0.9986512786204963 -0.05472071243232956  
1.382300767579509 1.00060897903901 -0.06201657225496893  0.99877842786181 -0.06243469982033238  
1.633628179866693 1.000619793200783 -0.06870515210284968  0.9986949212775847 -0.06863529619139985  
1.884955592153876 1.000800284201636 -0.07390840524778909  0.9989005183788604 -0.07378324217834387  
2.13628300444106 1.000738079639372 -0.07806191393346648  0.9991280264063795 -0.07821629585457857  
2.387610416728243 1.000381725638441 -0.08160007405961159  0.999125817535505 -0.08201643207354474  
2.638937829015426 0.9999690464094798 -0.08457333879851971  0.9989373208199889 -0.08514358078501708  
2.890265241302609 0.9997263964531485 -0.08690503140884454  0.9987335058047542 -0.0875779270000788  
3.141592653589793 0.9997291934794046 -0.08859527520908697  0.9986425837437516 -0.08937295855463462  
3.392920065876976 0.9999201801148526 -0.08974628761042507  0.9986978262753835 -0.09063917848160756  
3.64424747816416 1.000184290911722 -0.09050317371508242  0.9988624012973709 -0.09150436392797251  
3.895574890451343 1.000413135542224 -0.0909950839587796  0.9990735692088063 -0.09208077800995396  
4.146902302738527 1.000537990451505 -0.09130698465194466  0.999275539282436 -0.09244924528386818  
4.39822971502571 1.000535523946314 -0.09147861788069839  0.9994341991222065 -0.09265773173621565  
4.649557127312894 1.000418036708273 -0.09151755127128583  0.9995381790517871 -0.09272819445581017  
4.900884539600077 1.000218583597774 -0.09141534372098821  0.9995929738636219 -0.09266616120193125  
5.15221195188726 0.9999772958581876 -0.09116077181698543  0.9996132677964223 -0.09246957818387673  
5.403539364174444 0.9997315976462937 -0.09074805576772139  0.9996163184904696 -0.09213536091336315  
5.654866776461628 0.9995106903112566 -0.09018035864489916  0.9996174746139429 -0.0916633476968049  
5.906194188748811 0.999333542332096 -0.08946983350722129  0.9996278441210243 -0.09105802834261981  
6.157521601035994 0.9992092710932116 -0.0886356656465712  0.9996536453198561 -0.09032867627794211  
6.408849013323178 0.9991388688262216 -0.08770131503600782  0.9996966486547203 -0.08948851940997052  
6.660176425610362 0.9991174622101543 -0.08669178216689172  0.9997551807792909 -0.08855347048723224  
6.911503837897545 0.9991365638804479 -0.0856313543338556  0.9998252993288155 -0.08754078409736682  
7.162831250184728 0.9991860079971544 -0.08454200818298981  0.9999018907736561 -0.08646786225758059  
7.414158662471912 0.9992554376082189 -0.08344246242885796  0.9999795633380966 -0.08535131556067324  
7.665486074759095 0.9993353280738823 -0.08234777791930978  1.000053292307554 -0.08420630714748549  
7.916813487046279 0.9994175979393467 -0.08126936664074623  1.000118827978368 -0.08304615874238107  
8.168140899333462 0.9994958892607555 -0.08021527305173169  1.000172903914982 -0.08188217411468612  
8.419468311620646 0.9995656059031148 -0.07919061181398585  1.000213292988558 -0.08072362780436157  
8.67079572390783 0.9996237908352061 -0.07819807320471246  1.000238757767407 -0.07957786921360968  
8.922123136195014 0.9996689093237725 -0.07723843404174367  1.000248935405804 -0.07845049931137341  
9.173450548482196 0.9997005889759539 -0.0763110345096888  1.000244188676698 -0.07734558611475567  
9.424777960769379 0.9997193526068303 -0.07541419868998947  1.000225446283502 -0.07626589384102753  
9.676105373056563 0.9997263672614987 -0.07454558915645795  1.000194048112006 -0.07521310830101439  
9.927432785343747 0.9997232228315588 -0.07370249441198945  1.000151605058865 -0.07418804731505106  
10.17876019763093 0.9997117464549953 -0.07288205317664677  1.000099878520623 -0.0731908497176577  
10.43008760991811 0.9996938539127663 -0.07208142241033053  1.00004068139022 -0.07222113997721816  
10.6814150222053 0.9996714360669532 -0.07129789723061768  0.9999758002464977 -0.07127816788017365  
10.93274243449248 0.9996462765784818 -0.07052899108662297  0.9999069370914252 -0.07036092429083445  
11.18406984677966 0.9996199963056991 -0.06977248411372991  0.9998356682731571 -0.069468234950033  
11.43539725906685 0.9995940195949446 -0.06902644678726272  0.9997634179380327 -0.06859883476144021  
11.68672467135403 0.999569557896985 -0.06828924503403913  0.9996914433482804 -0.06775142519336512  
11.93805208364121 0.9995476065953451 -0.06755953196640933  0.99962082956806 -0.06692471739764901  
12.1893794959284 0.9995289514941418 -0.06683623044490221  0.9995524912852612 -0.06611746347859788  
12.44070690821558 0.999514182001617 -0.06611850982190697  0.9994871798440768 -0.06532847812668476  
12.69203432050276 0.9995037086114263 -0.06540575945297918  0.9994254938788981 -0.0645566525523382  
12.94336173278995 0.9994977827959612 -0.06469756093148754  0.9993678922398261 -0.06380096239676332  
13.19468914507713 0.9994965178742183 -0.06399366047000907  0.9993147081734673 -0.06306047103027941  
13.44601655736431 0.9994999097937316 -0.06329394241754938  0.999266163960697 -0.06233432940355253  
13.6973439696515 0.9995078570741914 -0.06259840457025961  0.9992223854140202 -0.06162177341369521  
13.94867138193868 0.9995201794263895 -0.06190713568860815  0.999183415821902 -0.06092211954298016  
14.19999879422586 0.9995366346696608 -0.06122029529803914  0.9991492289804057 -0.06023475939576967  
14.45132620651305 0.9995569340881185 -0.06053809634408646  0.9991197414332685 -0.05955915353129467  
14.70265361880023 0.9995807550477064 -0.05986078862343459  0.9990948226316686 -0.05889482522732817  
14.95398103108741 0.9996077547724814 -0.05918864994109503  0.9990743072007441 -0.05824135344603801  
15.2053084433746 0.999637573508901 -0.05852196260961108  0.9990579958528072 -0.05759836843127933  
15.45663585566178 0.9996698597040693 -0.05786103769805964  0.9990456835849993 -0.05696554056901168  
15.70796326794896 0.9997042382308946 -0.05720612938360933  0.9990371164463593 -0.05634258759629576  
15.95929068023615 0.9997403912323424 -0.05655759024807149  0.9990321014191268 -0.05572924160335259  
16.21061809252333 0.9997779367849244 -0.0559155803707793  0.9990303208467863 -0.05512529718787545  
16.46194550481052 0.9998166029960613 -0.05528049254515591  0.9990316297230597 -0.05453052181888088  
16.7132729170977 0.9998560548588672 -0.05465243176176568  0.9990356888697346 -0.05394476563092711  
16.96460032938488 0.9998960004611973 -0.05403167280648578  0.9990423197054888 -0.05336784352694329  
17.21592774167207 0.9999362259016503 -0.05341844975259277  0.9990513072386485 -0.05279959917499186  
17.46725515395925 0.9999764366518717 -0.05281282601108609  0.9990623635111542 -0.05223992858684623  
17.71858256624643 1.000016417293454 -0.05221501603629568  0.9990753304945713 -0.05168865900667476  
17.96990997853362 1.000056017561319 -0.05162518897334425  0.9990900352134388 -0.05114569167558954  
18.2212373908208 1.000095014843324 -0.05104336078529267  0.99910619689644 -0.05061092328654022  
18.47256480310799 1.000133226715207 -0.05046959493409971  0.9991237088764743 -0.05008421947326396  
18.72389221539517 1.000170565249351 -0.04990413067627762  0.9991423960696377 -0.04956547861930077  
18.97521962768235 1.000206921181637 -0.0493468338361692  0.9991621115700169 -0.04905461134420105  
19.22654703996954 1.000242103065986 -0.04879776225692328  0.9991826418444059 -0.04855151054333042  
19.47787445225672 1.000276061320722 -0.0482569939672394  0.9992039139655686 -0.04805606592877702  
19.7292018645439 1.000308771495524 -0.04772450518211949  0.999225850023874 -0.04756817756182904  
19.98052927683108 1.000340132699762 -0.04720027350119565  0.9992482437890683 -0.04708775981017595  
