# nf=0.9999276468024363 mu=1 T=0.03 TrSigmaG=0.4274105623709482 Epot=0.4274105623709482 Ekin=-1.9698766125 mom=[]
0.09424777960769379 1.002860967955116 -0.006112111260427004  0.9969662032367191 -0.006094144462919011  
0.2827433388230813 1.002896972145199 -0.01732320831842589  0.997099282860228 -0.01712553948543302  
0.4712388980384689 1.003024700359247 -0.02733552243989473  0.9969892149628318 -0.02729885197445784  
0.6597344572538565 1.003066085652642 -0.03611003762145765  0.9969788408521808 -0.03594526114729441  
0.8482300164692441 1.00321321513664 -0.04406811217637283  0.9970917382835141 -0.04394540206909286  
1.036725575684632 1.003425607232612 -0.05095892595069016  0.9970740638692384 -0.05102083764981846  
1.225221134900019 1.003128483596498 -0.05728833937869563  0.9970996461487627 -0.05755360018438808  
1.413716694115407 1.003198408464349 -0.06279618210088168  0.9969754570719485 -0.06303179510351695  
1.602212253330795 1.003586796442497 -0.06742122502089729  0.9967851277396349 -0.06760908794317561  
1.790707812546182 1.003891237445901 -0.07136467195125047  0.996666971347827 -0.07160135100752492  
1.97920337176157 1.003914659647913 -0.0748530447429563  0.9966525258933905 -0.07516372381848177  
2.167698930976957 1.003709133702797 -0.0780115583486776  0.9966893535407202 -0.07831738151736005  
2.356194490192345 1.003427193765528 -0.08086460729093677  0.9967112321981566 -0.08105093110550475  
2.544690049407732 1.003199177870117 -0.08338557246088013  0.9966805505887891 -0.08337513072654933  
2.73318560862312 1.0030860058928 -0.08554281726211348  0.9965954900817583 -0.0853289851533106  
2.921681167838507 1.003084837914325 -0.08732457524425251  0.9964780687184305 -0.08696495423519138  
3.110176727053895 1.003155603170659 -0.08874492654888116  0.9963582633743101 -0.0883332313893563  
3.298672286269282 1.003247644318834 -0.08983872817255496  0.9962621193277704 -0.08947275202340503  
3.48716784548467 1.003317844419925 -0.09065249831039934  0.9962058073092732 -0.0904091882016569  
3.675663404700058 1.003339173560673 -0.09123562105270842  0.9961945687250722 -0.09115742561951028  
3.864158963915445 1.003301929444463 -0.09163387010607739  0.9962246179037838 -0.09172582532126046  
4.052654523130832 1.003210683556273 -0.09188568520634846  0.996286269108183 -0.09212036834205183  
4.241150082346221 1.003079469743321 -0.09202081102635501  0.9963671046828463 -0.09234771379848739  
4.429645641561608 1.002926915297058 -0.09206060312218875  0.9964545447539842 -0.09241691592385798  
4.618141200776996 1.002772232700483 -0.09201930182728384  0.9965375891995375 -0.09233996576903257  
4.806636759992383 1.002632413205179 -0.09190571177594932  0.9966077597891403 -0.09213149823466611  
4.995132319207771 1.002520604455543 -0.09172490026380756  0.9966593998635744 -0.09180802148876804  
5.183627878423159 1.002445470655027 -0.09147968793152413  0.9966895289987857 -0.09138696236830732  
5.372123437638545 1.002411269731076 -0.09117182842009601  0.9966974370560931 -0.09088573239125768  
5.560618996853933 1.002418388837252 -0.09080285680551978  0.9966841640835665 -0.09032093525270074  
5.749114556069321 1.002464121443743 -0.09037463563129834  0.9966519684117315 -0.08970777082957997  
5.937610115284709 1.002543522923237 -0.08988965119928465  0.9966038454589932 -0.08905964543594994  
6.126105674500096 1.002650233618967 -0.0893511197957795  0.9965431286403442 -0.088387970437609  
6.314601233715484 1.002777202458497 -0.08876296064173333  0.9964731820728556 -0.08770211728072784  
6.503096792930871 1.00291727812838 -0.08812968435949187  0.9963971812368337 -0.08700949210729642  
6.691592352146259 1.003063658940146 -0.08745623589601419  0.9963179704613108 -0.08631569406689957  
6.880087911361646 1.003210208229292 -0.0867478210194871  0.9962379831280779 -0.08562472558728597  
7.068583470577034 1.003351651231801 -0.08600973670921669  0.9961592102069571 -0.08493922843128431  
7.257079029792422 1.003483673656012 -0.08524721848644148  0.9960832039779624 -0.0842607253264165  
7.445574589007809 1.003602943122689 -0.08446531198290361  0.9960111057313532 -0.08358985247504193  
7.634070148223197 1.003707073506531 -0.08366877180793462  0.9959436883774149 -0.08292657314349131  
7.822565707438585 1.003794549885245 -0.08286198775698021  0.9958814069403086 -0.08227036649287064  
8.011061266653972 1.003864628944439 -0.08204893646388406  0.9958244517250784 -0.08162038895833419  
8.199556825869358 1.003917226721154 -0.08123315542999912  0.9957728004689999 -0.08097560778688903  
8.388052385084748 1.00395280277619 -0.0804177358170063  0.9957262670219065 -0.08033490796572919  
8.576547944300135 1.00397224740743 -0.07960533026999178  0.9956845450627252 -0.07969717481645676  
8.765043503515521 1.003976776423473 -0.07879817218469366  0.9956472460910214 -0.07906135510280878  
8.953539062730909 1.003967836297517 -0.07799810319102547  0.9956139314646169 -0.07842649976199331  
9.142034621946298 1.003947021195756 -0.07720660603387547  0.9955841386299382 -0.07779179134707785  
9.330530181161686 1.003916002374864 -0.07642484051481319  0.9955574019362297 -0.07715655911705986  
9.519025740377073 1.003876469729224 -0.07565368059914994  0.9955332685754344 -0.07652028442733395  
9.707521299592459 1.003830084781142 -0.07489375123313903  0.9955113102626746 -0.0758825987679017  
9.896016858807847 1.003778444103105 -0.0741454637762715  0.9954911312929123 -0.07524327643955607  
10.08451241802324 1.0037230519966 -0.07340904929058679  0.9954723735914512 -0.07460222353822683  
10.27300797723862 1.003665301192866 -0.07268458918805633  0.9954547193358576 -0.07395946460086378  
10.46150353645401 1.003606460351912 -0.07197204295864783  0.9954378916672905 -0.07331512798716293  
10.6499990956694 1.003547667200695 -0.07127127286433778  0.9954216539477305 -0.07266943082466416  
10.83849465488479 1.003489926244796 -0.07058206561840792  0.9954058079523919 -0.07202266414072481  
11.02699021410017 1.003434110098768 -0.06990415115863802  0.9953901913231127 -0.07137517862955199  
11.21548577331556 1.003380963598746 -0.06923721868437517  0.9953746745492721 -0.07072737135731373  
11.40398133253095 1.003331109977762 -0.06858093017266838  0.9953591576889997 -0.07007967360150269  
11.59247689174633 1.003285058496424 -0.0679349316071617  0.9953435669967119 -0.06943253992804493  
