# nf=1.000089948834586 mu=3 T=0.37 TrSigmaG=0.7677762139824784 Epot=0.7677762139824784 Ekin=-1.51573714375 mom=[]
1.162389281828224 3.050188907563262 -0.8259048354652231  2.956100442903233 -0.8254106644109107  
3.487167845484671 3.052602141193828 -1.005819279050312  2.94317865559061 -1.009645665024466  
5.811946409141117 3.06343150831756 -0.9256457191939227  2.949208614301357 -0.923809054229819  
8.136724972797564 3.078262825913237 -0.7931681990085944  2.955591432918933 -0.7823212708416584  
10.46150353645401 3.070463118552973 -0.6836700054293162  2.93711419991076 -0.6773532875485375  
12.78628210011046 3.060156781031254 -0.5930700700639642  2.941448610423803 -0.6102344292012842  
15.11106066376691 3.049125631901635 -0.5351665656503423  2.938135410495697 -0.5107339717683295  
17.43583922742335 3.072574905903313 -0.4883988515676267  2.946806749964945 -0.446637714955  
19.7606177910798 3.076268033979197 -0.441944470962772  2.934987507969909 -0.4013290991920123  
22.08539635473624 3.071432742241571 -0.3966857530256803  2.932073114043579 -0.3678727268521713  
24.41017491839269 3.066097168520878 -0.3568390953172433  2.938312838747678 -0.340503297452685  
26.73495348204914 3.061983937255677 -0.3237876313377179  2.945932614725074 -0.3159137886552132  
29.05973204570559 3.058899443579436 -0.2968450297604612  2.950475802584556 -0.2928298677807061  
31.38451060936203 3.056504540860137 -0.2747209741394634  2.951073381856797 -0.2709904518545913  
33.70928917301848 3.054624876042138 -0.2562216280866596  2.948545268474137 -0.2504927636003773  
36.03406773667493 3.053194780661284 -0.2404329765747968  2.944096181205202 -0.2314838167538287  
38.35884630033138 3.052183675896609 -0.2267032979525709  2.93875935502553 -0.2140488876934358  
40.68362486398782 3.051560778998601 -0.2145773339494371  2.93325854442678 -0.1981921805071708  
43.00840342764427 3.05128539716085 -0.2037359126472547  2.928036001080377 -0.1838541239214491  
45.33318199130071 3.051309550534536 -0.1939507022244129  2.923327431649498 -0.170934597695153  
47.65796055495716 3.051582405576353 -0.1850536206067964  2.919231253972061 -0.1593126087129731  
49.98273911861361 3.052054876002476 -0.1769173010976945  2.915762571664084 -0.1488613439577219  
52.30751768227006 3.052681609801601 -0.1694423215328349  2.912888574627707 -0.1394568119585607  
54.6322962459265 3.053425898718336 -0.1625480579076854  2.910557626343348 -0.1309825214973994  
56.95707480958295 3.05424423649113 -0.156171260713076  2.908689824612305 -0.1233333963239232  
59.28185337323939 3.055144842218583 -0.1502481250001786  2.907269693242609 -0.1164107414893896  
61.60663193689584 3.056006804048725 -0.1447554309426776  2.906105953117285 -0.1101422451437435  
63.9314105005523 3.05703481944206 -0.1396000075641104  2.905411845247007 -0.1044203579327064  
66.25618906420874 3.057823275621927 -0.1348356712741313  2.904712078257913 -0.09925446824423109  
68.58096762786518 3.058880356358275 -0.1303242975167241  2.904446710856679 -0.09445446667359771  
70.90574619152163 3.059738844911007 -0.1261090970397638  2.904261986620136 -0.09015227230597238  
73.23052475517808 3.06056670652744 -0.1221856611837272  2.904127734456223 -0.08613389993433382  
75.55530331883452 3.06149602224273 -0.1184413742642094  2.904198358564318 -0.08243329440641894  
77.88008188249097 3.062346680708567 -0.1149200433075154  2.904402957452235 -0.07907859356452135  
80.20486044614742 3.063082347137669 -0.1116295967007488  2.90458355898435 -0.07592737655426572  
82.52963900980387 3.063845123152618 -0.1085115385849778  2.904786947690635 -0.07298947521569679  
84.85441757346031 3.064634417632074 -0.1055325043724722  2.905108955258378 -0.07030429452373993  
87.17919613711676 3.065363521623177 -0.1026986307009663  2.905516534094029 -0.06780415064910116  
89.50397470077321 3.065983071284951 -0.1000556489884995  2.905870746039774 -0.06543471672835162  
91.82875326442966 3.06662716048374 -0.09754992221222371  2.906219845310746 -0.06325008597313676  
94.1535318280861 3.067233941280739 -0.09512282543698912  2.906555340951072 -0.06116552765349669  
96.47831039174255 3.067894480186229 -0.09280264957333392  2.907010427775618 -0.05926593843285616  
98.80308895539899 3.068426392326207 -0.09060954633492561  2.907429734263318 -0.05747304420741803  
101.1278675190554 3.068939673720456 -0.0885510849858714  2.907863628760603 -0.05574782660205303  
103.4526460827119 3.069456512963849 -0.0865682940325127  2.908246286391278 -0.05412670319057759  
105.7774246463683 3.069926633890149 -0.08463887577449355  2.908583143412939 -0.0526085237695933  
108.1022032100248 3.070401321838212 -0.08280117646778345  2.908973901512969 -0.05118132581806497  
110.4269817736812 3.070881824897203 -0.08105921398340235  2.909395981874117 -0.04984197107723257  
112.7517603373377 3.071305496934146 -0.079382311431413  2.909789299186313 -0.04856737785238448  
115.0765389009941 3.071675871758384 -0.07776539058274433  2.910166394725624 -0.04733107516332358  
117.4013174646506 3.072046749538519 -0.07622277986510775  2.91053846460152 -0.04614091235369282  
119.726096028307 3.072429583650662 -0.07474920310370285  2.910877925212008 -0.04502650990021759  
122.0508745919635 3.072794500996712 -0.07332302527970226  2.911181844027175 -0.04399535153520363  
124.3756531556199 3.073127895735905 -0.07193512146894351  2.911490383760464 -0.04302046550743278  
126.7004317192764 3.073444397287351 -0.07059492501247079  2.911829828230944 -0.04206997337584692  
129.0252102829328 3.073756207750683 -0.06931247285949681  2.912180279982242 -0.04113683203208012  
131.3499888465892 3.074056225493282 -0.06808588472554521  2.912505803478086 -0.04023777401526963  
133.6747674102457 3.074335110145446 -0.06690511981738373  2.912797880495027 -0.03939004315071731  
135.9995459739021 3.074591245086326 -0.06576298107050865  2.913067037733107 -0.03859541413118856  
138.3243245375586 3.074844061698341 -0.06465465618826084  2.913337111181475 -0.03783903392521269  
140.649103101215 3.075087953402501 -0.06358137828001835  2.913591790136792 -0.03710960786906317  
142.9738816648715 3.075344443903247 -0.06253618649096943  2.913851228348187 -0.03639529893405037  
145.2986602285279 3.075570811643332 -0.06152398607683462  2.914081860960958 -0.03570927940421777  
147.6234387921844 3.075799854119346 -0.0605401920726026  2.91432825303071 -0.03504253340183396  
149.9482173558408 3.075998726251393 -0.05959231848876895  2.914572635116103 -0.03441282412427433  
152.2729959194973 3.07618983378928 -0.05868399720262474  2.914818249009326 -0.03380316526385922  
154.5977744831537 3.07638524958937 -0.05780670742967509  2.915065425293832 -0.03321465887564815  
156.9225530468102 3.076568062191673 -0.05696047192920702  2.915286324919449 -0.03264876516402959  
159.2473316104666 3.076748751728618 -0.05613447691532603  2.915478975946232 -0.03209434987009212  
161.5721101741231 3.076930588755157 -0.05531960471423789  2.915661728567295 -0.0315619647131142  
163.8968887377795 3.077094685760889 -0.05452142326524036  2.915834558842711 -0.03105315392697043  
166.221667301436 3.077250622405278 -0.05374215160686392  2.916006259107431 -0.0305606725868081  
168.5464458650924 3.077402439181265 -0.05298605888508765  2.916184685576199 -0.03008391965935941  
170.8712244287489 3.077555423012361 -0.05225741275778205  2.916377783645539 -0.02962983034951525  
173.1960029924053 3.077688728394623 -0.05155803702526413  2.916555262252601 -0.02917811529342866  
175.5207815560617 3.07783102209453 -0.05088572332019978  2.916730565861985 -0.02874108620737899  
177.8455601197182 3.077965388708993 -0.0502279156833859  2.916893448121071 -0.02831540012561119  
180.1703386833746 3.07809576231458 -0.04958419400288819  2.917055891997273 -0.02789999427391484  
182.4951172470311 3.078218060828632 -0.04895349461426607  2.917205851367084 -0.02749975432576311  
184.8198958106875 3.07833168675413 -0.0483321556650911  2.917344251693693 -0.02711040883151205  
187.144674374344 3.077844932873877 -0.04773596286458572  2.917951093734887 -0.02692180863751361  
189.4694529380004 3.077375986163152 -0.04715429774907727  2.918535735359111 -0.02673581390150907  
191.7942315016569 3.0769239884983 -0.0465866402556023  2.919099246399663 -0.02655237248104655  
194.1190100653133 3.076488132830723 -0.04603248476209449  2.919642633013943 -0.02637143030400249  
196.4437886289698 3.076067659581887 -0.04549136018000286  2.920166842177841 -0.02619293829056394  
198.7685671926262 3.075661853331723 -0.04496280877039938  2.920672765814343 -0.0260168458535302  
201.0933457562826 3.075270039773463 -0.0444463972461794  2.921161244589979 -0.02584310489099531  
203.4181243199391 3.074891582910675 -0.04394171572026263  2.921633071409313 -0.02567166984692039  
205.7429028835956 3.074525882474746 -0.04344836490793931  2.922088994634599 -0.02550249370037034  
208.067681447252 3.074172371543197 -0.04296597031968682  2.922529721055052 -0.02533553309072483  
210.3924600109085 3.073830514341207 -0.0424941686655167  2.922955918627725 -0.02517074396219867  
212.7172385745649 3.073499804210378 -0.04203261729773942  2.923368219009864 -0.02500808510288926  
215.0420171382213 3.073179761730398 -0.04158098331432718  2.923767219900662 -0.02484751459628665  
217.3667957018778 3.072869932980547 -0.0411389527142141  2.924153487208654 -0.02468899328926637  
219.6915742655343 3.072569887929316 -0.04070622031474449  2.924527557059407 -0.02453248143979649  
222.0163528291907 3.072279218941416 -0.04028249779768391  2.92488993765684 -0.02437794181691297  
224.3411313928471 3.071997539392545 -0.0398675047546692  2.925241111010221 -0.02422533666788809  
226.6659099565036 3.071724482383076 -0.03946097598525488  2.925581534537821 -0.02407463057129138  
228.99068852016 3.071459699542694 -0.03906265342342471  2.925911642557191 -0.0239257876519934  
231.3154670838165 3.071202859918708 -0.03867229271491243  2.926231847671115 -0.02377877419034673  
233.6402456474729 3.0709536489414 -0.03828965594645437  2.926542542057524 -0.02363355606958282  
