0.2 22.118183434719445 21.980361703232163 22.172075360033478
0.25 27.517020709465918 27.350603465535045 27.57442809045096
0.3 32.71591092382015 32.528796026239405 32.761979176067065
0.35 37.657856313068464 37.45949489348929 37.67216176170291
0.4 42.191193060770466 42.00127795637031 42.169796987557625
0.45 46.447435891999596 46.16602931511727 46.16765711001345
