 0   0.3030237292686376   0.3023556868172212 
 1  0.01074114907122262 -0.01095180969750447 
 2  -0.1749537946765354  -0.1746345372754718 
 3 -0.004949735546534677 0.004807643733655519 
 4 0.009175781919328586 0.009052914893499641 
 5 0.0009337801490894622 -0.000463005605564106 
 6 -0.0002661711755062466 -0.001208219294392378 
 7 -0.0002593840700795303 0.0006027545593409636 
 8 0.0004198838761819633 6.684095819732299e-05 
 9 2.57240107788881e-05 -6.199721970164397e-06 
10 -0.0001259653674730595 2.721666636878106e-05 
11 -0.0006059318225903408 9.495553547961679e-05 
12 0.0003704726701048229 0.0002328197994087507 
13 -1.791730286905048e-05 7.979112354631937e-05 
14 0.0002727543153467206 -0.0002531651992702808 
15 0.0001964688711951354 -0.0003318013613823453 
16 -0.0004385227454808516 -0.0001925826848402591 
17 0.0005826182991502817 3.972322933222245e-06 
18 0.0008747168701703715 0.0004024375257876457 
19 -6.131921772549727e-05 0.0002948245050124142 
20 -4.087433101650678e-05 6.035242523653829e-05 
21 0.0004129539801771605  0.00039259136652264 
22 6.582444744615875e-05 0.0006688819196959947 
