# nf=0.999986 TrSigmaG=0.757954 mom=[]
  0   0.0359357
  1   0.0948441
  2    0.154436
  3    0.192529
  4    0.190137
  5    0.150908
  6   0.0968561
  7   0.0507721
  8   0.0221379
  9  0.00809489
 10  0.00249581
 11   0.0006646
 12  0.000151763
 13    3.09e-05
 14  5.1375e-06
 15   1.075e-06
 16    2.75e-07
 17           0
 18           0
 19           0
 20           0
 21           0
 22           0
 23           0
 24           0
