0.6212054901639583 0.3977015849164087
0.6190584138803468 7.514766992640531
0.6177965108338817 4.416660662627692
0.6170518667618583 2.606254252081719
0.6166114142982821 1.5415836225169957
0.6163505248279415 0.9131131461916908
0.6161958664294671 0.5413043946607132
0.6161041381010253 0.32104914954622643
0.6160497179474058 0.19047053766829672
0.6160174262423774 0.11302096759902033
0.6159982631034406 0.06707098627867204
0.6159868902693901 0.03980491917676709
0.6159801405392069 0.02362405564149128
0.6159761345164227 0.01402107974435296
0.6159737568773316 0.008321736819638659
0.6159723456995732 0.004939122153935011
0.6159715081327697 0.002931483812141016
0.6159710110160814 0.0017399084093483452
0.6159707159645229 0.001032680454926549
0.6159705408436593 0.0006129230225582205
0.6159704369047612 0.0003637861434311507
