0.8452547211275547 24.20169470406193
0.8461542952240317 4.49787048238548
0.8463275072276788 0.8660600182341942
0.8463608242237783 0.16658498049793025
0.8463672313970378 0.03203586629751953
0.8463684635094222 0.006160561921930275
0.846368700445367 0.0011846797249859264
0.846368746008225 0.0002278142892291104
0.846368754769975 4.380874949917413e-05
0.8463687564548619 8.424434482913412e-06
0.846368756778866 1.6200214507531286e-06
0.8463687568411717 3.115285802781642e-07
0.8463687568531533 5.990763484042816e-08
0.8463687568554574 1.152054450770379e-08
0.8463687568559006 2.2160224997236356e-09
0.8463687568559854 4.245497162713718e-10
0.8463687568560019 8.171241461241152e-11
0.8463687568560052 1.598677989989028e-11
0.8463687568560059 3.552713678800501e-12
0.8463687568560059 0.0
0.8463687568560059 0.0
