671.515 -6.98843e-07 -0.00148907  5.31517 -0.0356978  6.83736e-07 -0.00148906  4.69164 -0.0402853  
674.343 -6.92979e-07 -0.00148283  5.31516 -0.0355537  6.78122e-07 -0.00148282  4.69159 -0.0401019  
677.17 -6.87189e-07 -0.00147664  5.31515 -0.0354107  6.72576e-07 -0.00147663  4.69154 -0.0399201  
679.998 -6.81471e-07 -0.0014705  5.31515 -0.0352689  6.67098e-07 -0.00147049  4.6915 -0.03974  
682.825 -6.75824e-07 -0.00146441  5.31514 -0.0351282  6.61685e-07 -0.0014644  4.69145 -0.0395615  
685.653 -6.70248e-07 -0.00145837  5.31513 -0.0349887  6.56338e-07 -0.00145836  4.6914 -0.0393845  
688.48 -6.6474e-07 -0.00145238  5.31513 -0.0348502  6.51055e-07 -0.00145237  4.69136 -0.0392092  
691.307 -6.59299e-07 -0.00144644  5.31512 -0.0347129  6.45836e-07 -0.00144643  4.69131 -0.0390354  
694.135 -6.53926e-07 -0.00144055  5.31511 -0.0345766  6.40678e-07 -0.00144054  4.69127 -0.0388632  
696.962 -6.48617e-07 -0.00143471  5.31511 -0.0344414  6.35581e-07 -0.0014347  4.69122 -0.0386924  
699.79 -6.43374e-07 -0.00142891  5.3151 -0.0343072  6.30545e-07 -0.0014289  4.69118 -0.0385232  
702.617 -6.38193e-07 -0.00142316  5.31509 -0.0341741  6.25568e-07 -0.00142315  4.69114 -0.0383554  
705.445 -6.33075e-07 -0.00141746  5.31509 -0.034042  6.20649e-07 -0.00141745  4.6911 -0.0381891  
708.272 -6.28018e-07 -0.0014118  5.31508 -0.0339109  6.15788e-07 -0.00141179  4.69105 -0.0380242  
711.099 -6.23022e-07 -0.00140619  5.31507 -0.0337808  6.10983e-07 -0.00140618  4.69101 -0.0378607  
713.927 -6.18085e-07 -0.00140062  5.31507 -0.0336518  6.06234e-07 -0.00140061  4.69097 -0.0376987  
716.754 -6.13207e-07 -0.0013951  5.31506 -0.0335237  6.01539e-07 -0.00139509  4.69093 -0.037538  
719.582 -6.08386e-07 -0.00138962  5.31505 -0.0333965  5.96899e-07 -0.00138961  4.69089 -0.0373787  
722.409 -6.03622e-07 -0.00138418  5.31505 -0.0332704  5.92312e-07 -0.00138417  4.69085 -0.0372207  
725.237 -5.98914e-07 -0.00137878  5.31504 -0.0331452  5.87777e-07 -0.00137877  4.69081 -0.0370641  
728.064 -5.9426e-07 -0.00137343  5.31504 -0.0330209  5.83294e-07 -0.00137342  4.69077 -0.0369087  
730.892 -5.89661e-07 -0.00136811  5.31503 -0.0328975  5.78861e-07 -0.00136811  4.69074 -0.0367547  
733.719 -5.85115e-07 -0.00136284  5.31502 -0.0327751  5.74479e-07 -0.00136284  4.6907 -0.0366019  
736.546 -5.80621e-07 -0.00135761  5.31502 -0.0326536  5.70146e-07 -0.00135761  4.69066 -0.0364505  
739.374 -5.76179e-07 -0.00135242  5.31501 -0.032533  5.65862e-07 -0.00135241  4.69062 -0.0363002  
742.201 -5.71788e-07 -0.00134727  5.31501 -0.0324132  5.61625e-07 -0.00134726  4.69059 -0.0361512  
745.029 -5.67447e-07 -0.00134216  5.315 -0.0322944  5.57435e-07 -0.00134215  4.69055 -0.0360034  
747.856 -5.63155e-07 -0.00133708  5.315 -0.0321764  5.53292e-07 -0.00133708  4.69052 -0.0358568  
750.684 -5.58911e-07 -0.00133205  5.31499 -0.0320593  5.49195e-07 -0.00133204  4.69048 -0.0357114  
753.511 -5.54716e-07 -0.00132705  5.31499 -0.031943  5.45143e-07 -0.00132704  4.69045 -0.0355672  
756.338 -5.50567e-07 -0.00132209  5.31498 -0.0318276  5.41135e-07 -0.00132208  4.69041 -0.0354242  
759.166 -5.46465e-07 -0.00131717  5.31498 -0.0317129  5.37171e-07 -0.00131716  4.69038 -0.0352823  
761.993 -5.42409e-07 -0.00131228  5.31497 -0.0315992  5.3325e-07 -0.00131227  4.69034 -0.0351415  
764.821 -5.38397e-07 -0.00130743  5.31497 -0.0314862  5.29372e-07 -0.00130742  4.69031 -0.0350018  
767.648 -5.3443e-07 -0.00130261  5.31496 -0.031374  5.25536e-07 -0.00130261  4.69028 -0.0348633  
770.476 -5.30507e-07 -0.00129783  5.31496 -0.0312627  5.21741e-07 -0.00129783  4.69025 -0.0347258  
773.303 -5.26627e-07 -0.00129309  5.31495 -0.0311521  5.17987e-07 -0.00129308  4.69021 -0.0345894  
776.13 -5.22789e-07 -0.00128838  5.31495 -0.0310423  5.14273e-07 -0.00128837  4.69018 -0.0344541  
778.958 -5.18993e-07 -0.0012837  5.31494 -0.0309332  5.10598e-07 -0.0012837  4.69015 -0.0343198  
781.785 -5.15238e-07 -0.00127906  5.31494 -0.030825  5.06963e-07 -0.00127905  4.69012 -0.0341866  
784.613 -5.11524e-07 -0.00127445  5.31493 -0.0307175  5.03366e-07 -0.00127445  4.69009 -0.0340544  
787.44 -5.0785e-07 -0.00126988  5.31493 -0.0306107  4.99807e-07 -0.00126987  4.69006 -0.0339232  
790.268 -5.04216e-07 -0.00126533  5.31492 -0.0305047  4.96286e-07 -0.00126533  4.69003 -0.0337931  
793.095 -5.0062e-07 -0.00126082  5.31492 -0.0303994  4.92801e-07 -0.00126082  4.69 -0.0336639  
795.922 -4.97063e-07 -0.00125634  5.31491 -0.0302948  4.89353e-07 -0.00125634  4.68997 -0.0335357  
798.75 -4.93543e-07 -0.0012519  5.31491 -0.030191  4.85941e-07 -0.00125189  4.68994 -0.0334085  
801.577 -4.90061e-07 -0.00124748  5.3149 -0.0300878  4.82564e-07 -0.00124748  4.68991 -0.0332823  
804.405 -4.86615e-07 -0.0012431  5.3149 -0.0299854  4.79222e-07 -0.00124309  4.68988 -0.0331569  
807.232 -4.83206e-07 -0.00123874  5.3149 -0.0298836  4.75914e-07 -0.00123874  4.68985 -0.0330326  
810.06 -4.79833e-07 -0.00123442  5.31489 -0.0297826  4.72641e-07 -0.00123442  4.68983 -0.0329092  
812.887 -4.76494e-07 -0.00123013  5.31489 -0.0296822  4.69401e-07 -0.00123012  4.6898 -0.0327866  
815.715 -4.73191e-07 -0.00122586  5.31488 -0.0295825  4.66194e-07 -0.00122586  4.68977 -0.032665  
818.542 -4.69921e-07 -0.00122163  5.31488 -0.0294835  4.63019e-07 -0.00122162  4.68974 -0.0325443  
821.369 -4.66686e-07 -0.00121742  5.31487 -0.0293851  4.59877e-07 -0.00121742  4.68972 -0.0324245  
824.197 -4.63484e-07 -0.00121325  5.31487 -0.0292874  4.56767e-07 -0.00121324  4.68969 -0.0323056  
827.024 -4.60314e-07 -0.0012091  5.31487 -0.0291903  4.53687e-07 -0.0012091  4.68966 -0.0321875  
829.852 -4.57177e-07 -0.00120498  5.31486 -0.0290939  4.50639e-07 -0.00120498  4.68964 -0.0320703  
832.679 -4.54072e-07 -0.00120089  5.31486 -0.0289981  4.47621e-07 -0.00120089  4.68961 -0.0319539  
835.507 -4.50999e-07 -0.00119683  5.31485 -0.0289029  4.44634e-07 -0.00119682  4.68959 -0.0318384  
838.334 -4.47957e-07 -0.00119279  5.31485 -0.0288084  4.41676e-07 -0.00119279  4.68956 -0.0317237  
841.161 -4.44945e-07 -0.00118878  5.31485 -0.0287144  4.38747e-07 -0.00118878  4.68954 -0.0316099  
843.989 -4.41964e-07 -0.0011848  5.31484 -0.0286211  4.35847e-07 -0.0011848  4.68951 -0.0314968  
846.816 -4.39012e-07 -0.00118084  5.31484 -0.0285284  4.32976e-07 -0.00118084  4.68949 -0.0313846  
849.644 -4.3609e-07 -0.00117691  5.31484 -0.0284363  4.30133e-07 -0.00117691  4.68946 -0.0312731  
852.471 -4.33198e-07 -0.00117301  5.31483 -0.0283448  4.27317e-07 -0.00117301  4.68944 -0.0311625  
855.299 -4.30333e-07 -0.00116913  5.31483 -0.0282538  4.24529e-07 -0.00116913  4.68942 -0.0310526  
858.126 -4.27498e-07 -0.00116528  5.31482 -0.0281635  4.21769e-07 -0.00116528  4.68939 -0.0309435  
860.953 -4.2469e-07 -0.00116146  5.31482 -0.0280737  4.19035e-07 -0.00116145  4.68937 -0.0308352  
863.781 -4.21909e-07 -0.00115765  5.31482 -0.0279845  4.16327e-07 -0.00115765  4.68935 -0.0307276  
866.608 -4.19156e-07 -0.00115388  5.31481 -0.0278959  4.13645e-07 -0.00115387  4.68932 -0.0306208  
869.436 -4.1643e-07 -0.00115013  5.31481 -0.0278078  4.10989e-07 -0.00115012  4.6893 -0.0305147  
872.263 -4.13731e-07 -0.0011464  5.31481 -0.0277203  4.08359e-07 -0.00114639  4.68928 -0.0304093  
875.091 -4.11057e-07 -0.00114269  5.3148 -0.0276333  4.05753e-07 -0.00114269  4.68926 -0.0303047  
877.918 -4.08409e-07 -0.00113901  5.3148 -0.0275468  4.03173e-07 -0.00113901  4.68923 -0.0302007  
880.746 -4.05787e-07 -0.00113536  5.3148 -0.027461  4.00617e-07 -0.00113535  4.68921 -0.0300975  
883.573 -4.0319e-07 -0.00113172  5.31479 -0.0273756  3.98085e-07 -0.00113172  4.68919 -0.029995  
886.4 -4.00618e-07 -0.00112811  5.31479 -0.0272908  3.95576e-07 -0.00112811  4.68917 -0.0298932  
889.228 -3.98071e-07 -0.00112453  5.31479 -0.0272065  3.93092e-07 -0.00112452  4.68915 -0.0297921  
892.055 -3.95547e-07 -0.00112096  5.31478 -0.0271227  3.9063e-07 -0.00112096  4.68913 -0.0296917  
894.883 -3.93048e-07 -0.00111742  5.31478 -0.0270394  3.88192e-07 -0.00111742  4.68911 -0.0295919  
897.71 -3.90572e-07 -0.0011139  5.31478 -0.0269566  3.85776e-07 -0.0011139  4.68909 -0.0294928  
900.538 -3.8812e-07 -0.00111041  5.31477 -0.0268744  3.83383e-07 -0.0011104  4.68907 -0.0293944  
903.365 -3.85691e-07 -0.00110693  5.31477 -0.0267926  3.81011e-07 -0.00110693  4.68905 -0.0292966  
906.192 -3.83284e-07 -0.00110348  5.31477 -0.0267114  3.78662e-07 -0.00110347  4.68903 -0.0291994  
909.02 -3.809e-07 -0.00110005  5.31476 -0.0266306  3.76334e-07 -0.00110004  4.68901 -0.029103  
911.847 -3.78538e-07 -0.00109663  5.31476 -0.0265503  3.74027e-07 -0.00109663  4.68899 -0.0290071  
914.675 -3.76198e-07 -0.00109325  5.31476 -0.0264705  3.71742e-07 -0.00109324  4.68897 -0.0289119  
917.502 -3.73879e-07 -0.00108988  5.31476 -0.0263912  3.69477e-07 -0.00108987  4.68895 -0.0288173  
920.33 -3.71582e-07 -0.00108653  5.31475 -0.0263123  3.67233e-07 -0.00108653  4.68893 -0.0287233  
923.157 -3.69306e-07 -0.0010832  5.31475 -0.026234  3.6501e-07 -0.0010832  4.68891 -0.0286299  
925.984 -3.67051e-07 -0.00107989  5.31475 -0.0261561  3.62806e-07 -0.00107989  4.68889 -0.0285371  
928.812 -3.64817e-07 -0.00107661  5.31474 -0.0260786  3.60622e-07 -0.0010766  4.68887 -0.028445  
931.639 -3.62603e-07 -0.00107334  5.31474 -0.0260016  3.58458e-07 -0.00107334  4.68885 -0.0283534  
934.467 -3.60409e-07 -0.00107009  5.31474 -0.0259251  3.56313e-07 -0.00107009  4.68884 -0.0282624  
937.294 -3.58235e-07 -0.00106686  5.31474 -0.025849  3.54187e-07 -0.00106686  4.68882 -0.028172  
940.122 -3.5608e-07 -0.00106366  5.31473 -0.0257733  3.5208e-07 -0.00106365  4.6888 -0.0280822  
942.949 -3.53945e-07 -0.00106047  5.31473 -0.0256981  3.49992e-07 -0.00106046  4.68878 -0.0279929  
945.776 -3.51829e-07 -0.0010573  5.31473 -0.0256234  3.47922e-07 -0.00105729  4.68877 -0.0279042  
948.604 -3.49732e-07 -0.00105415  5.31473 -0.025549  3.45871e-07 -0.00105414  4.68875 -0.0278161  
951.431 -3.47654e-07 -0.00105101  5.31472 -0.0254751  3.43837e-07 -0.00105101  4.68873 -0.0277285  
954.259 -3.45594e-07 -0.0010479  5.31472 -0.0254016  3.41822e-07 -0.0010479  4.68871 -0.0276415  
957.086 -3.43552e-07 -0.0010448  5.31472 -0.0253286  3.39824e-07 -0.0010448  4.6887 -0.027555  
959.914 -3.41528e-07 -0.00104173  5.31471 -0.025256  3.37843e-07 -0.00104172  4.68868 -0.0274691  
962.741 -3.39523e-07 -0.00103867  5.31471 -0.0251837  3.3588e-07 -0.00103866  4.68866 -0.0273837  
965.569 -3.37535e-07 -0.00103563  5.31471 -0.0251119  3.33933e-07 -0.00103562  4.68865 -0.0272988  
968.396 -3.35564e-07 -0.0010326  5.31471 -0.0250405  3.32004e-07 -0.0010326  4.68863 -0.0272144  
971.223 -3.3361e-07 -0.0010296  5.3147 -0.0249695  3.30091e-07 -0.00102959  4.68861 -0.0271306  
974.051 -3.31674e-07 -0.00102661  5.3147 -0.0248989  3.28194e-07 -0.00102661  4.6886 -0.0270473  
976.878 -3.29754e-07 -0.00102364  5.3147 -0.0248287  3.26314e-07 -0.00102363  4.68858 -0.0269644  
979.706 -3.27851e-07 -0.00102068  5.3147 -0.0247589  3.2445e-07 -0.00102068  4.68857 -0.0268821  
982.533 -3.25965e-07 -0.00101775  5.31469 -0.0246895  3.22601e-07 -0.00101774  4.68855 -0.0268003  
985.361 -3.24094e-07 -0.00101483  5.31469 -0.0246205  3.20769e-07 -0.00101482  4.68854 -0.026719  
988.188 -3.2224e-07 -0.00101192  5.31469 -0.0245519  3.18952e-07 -0.00101192  4.68852 -0.0266382  
991.015 -3.20402e-07 -0.00100903  5.31469 -0.0244836  3.1715e-07 -0.00100903  4.6885 -0.0265579  
993.843 -3.18579e-07 -0.00100616  5.31469 -0.0244157  3.15363e-07 -0.00100616  4.68849 -0.026478  
996.67 -3.16772e-07 -0.00100331  5.31468 -0.0243482  3.13592e-07 -0.00100331  4.68847 -0.0263987  
999.498 -3.1498e-07 -0.00100047  5.31468 -0.0242811  3.11835e-07 -0.00100047  4.68846 -0.0263198  
1002.33 -3.13203e-07 -0.00099765  5.31468 -0.0242144  3.10093e-07 -0.000997648  4.68845 -0.0262414  
1005.15 -3.11442e-07 -0.000994844  5.31468 -0.024148  3.08365e-07 -0.000994842  4.68843 -0.0261634  
1007.98 -3.09695e-07 -0.000992054  5.31467 -0.0240819  3.06652e-07 -0.000992052  4.68842 -0.0260859  
1010.81 -3.07963e-07 -0.000989279  5.31467 -0.0240163  3.04953e-07 -0.000989277  4.6884 -0.0260089  
1013.63 -3.06245e-07 -0.000986519  5.31467 -0.023951  3.03268e-07 -0.000986517  4.68839 -0.0259323  
1016.46 -3.04541e-07 -0.000983775  5.31467 -0.023886  3.01597e-07 -0.000983773  4.68837 -0.0258562  
1019.29 -3.02852e-07 -0.000981047  5.31467 -0.0238214  2.9994e-07 -0.000981045  4.68836 -0.0257805  
1022.12 -3.01177e-07 -0.000978333  5.31466 -0.0237571  2.98296e-07 -0.000978331  4.68835 -0.0257052  
1024.94 -2.99516e-07 -0.000975634  5.31466 -0.0236932  2.96666e-07 -0.000975632  4.68833 -0.0256304  
1027.77 -2.97868e-07 -0.00097295  5.31466 -0.0236296  2.95049e-07 -0.000972949  4.68832 -0.025556  
1030.6 -2.96234e-07 -0.000970281  5.31466 -0.0235664  2.93445e-07 -0.000970279  4.6883 -0.0254821  
1033.43 -2.94614e-07 -0.000967627  5.31466 -0.0235035  2.91854e-07 -0.000967625  4.68829 -0.0254086  
1036.25 -2.93006e-07 -0.000964987  5.31465 -0.023441  2.90276e-07 -0.000964985  4.68828 -0.0253355  
1039.08 -2.91412e-07 -0.000962361  5.31465 -0.0233787  2.88711e-07 -0.000962359  4.68826 -0.0252628  
1041.91 -2.89831e-07 -0.00095975  5.31465 -0.0233168  2.87158e-07 -0.000959748  4.68825 -0.0251906  
1044.74 -2.88262e-07 -0.000957152  5.31465 -0.0232553  2.85618e-07 -0.000957151  4.68824 -0.0251187  
1047.56 -2.86707e-07 -0.000954569  5.31464 -0.023194  2.8409e-07 -0.000954567  4.68823 -0.0250473  
1050.39 -2.85163e-07 -0.000952  5.31464 -0.0231331  2.82575e-07 -0.000951998  4.68821 -0.0249762  
1053.22 -2.83633e-07 -0.000949444  5.31464 -0.0230725  2.81071e-07 -0.000949443  4.6882 -0.0249056  
1056.05 -2.82114e-07 -0.000946902  5.31464 -0.0230122  2.79579e-07 -0.000946901  4.68819 -0.0248354  
1058.87 -2.80608e-07 -0.000944374  5.31464 -0.0229522  2.781e-07 -0.000944372  4.68817 -0.0247655  
1061.7 -2.79114e-07 -0.000941859  5.31464 -0.0228926  2.76631e-07 -0.000941858  4.68816 -0.0246961  
1064.53 -2.77632e-07 -0.000939358  5.31463 -0.0228332  2.75175e-07 -0.000939356  4.68815 -0.024627  
1067.36 -2.76161e-07 -0.000936869  5.31463 -0.0227742  2.7373e-07 -0.000936868  4.68814 -0.0245584  
1070.18 -2.74702e-07 -0.000934394  5.31463 -0.0227154  2.72296e-07 -0.000934393  4.68813 -0.0244901  
1073.01 -2.73255e-07 -0.000931932  5.31463 -0.022657  2.70873e-07 -0.000931931  4.68811 -0.0244222  
1075.84 -2.71819e-07 -0.000929483  5.31463 -0.0225989  2.69462e-07 -0.000929482  4.6881 -0.0243546  
1078.67 -2.70394e-07 -0.000927047  5.31462 -0.022541  2.68061e-07 -0.000927045  4.68809 -0.0242875  
1081.49 -2.68981e-07 -0.000924623  5.31462 -0.0224835  2.66671e-07 -0.000924622  4.68808 -0.0242207  
1084.32 -2.67579e-07 -0.000922213  5.31462 -0.0224262  2.65292e-07 -0.000922211  4.68807 -0.0241542  
1087.15 -2.66187e-07 -0.000919814  5.31462 -0.0223693  2.63924e-07 -0.000919813  4.68805 -0.0240882  
1089.98 -2.64806e-07 -0.000917428  5.31462 -0.0223126  2.62566e-07 -0.000917427  4.68804 -0.0240225  
1092.8 -2.63437e-07 -0.000915055  5.31462 -0.0222562  2.61219e-07 -0.000915053  4.68803 -0.0239571  
1095.63 -2.62077e-07 -0.000912693  5.31461 -0.0222001  2.59882e-07 -0.000912692  4.68802 -0.0238921  
1098.46 -2.60728e-07 -0.000910344  5.31461 -0.0221443  2.58555e-07 -0.000910343  4.68801 -0.0238275  
1101.29 -2.5939e-07 -0.000908007  5.31461 -0.0220887  2.57238e-07 -0.000908006  4.688 -0.0237632  
1104.11 -2.58062e-07 -0.000905682  5.31461 -0.0220335  2.55932e-07 -0.000905681  4.68799 -0.0236993  
1106.94 -2.56744e-07 -0.000903369  5.31461 -0.0219785  2.54635e-07 -0.000903367  4.68798 -0.0236357  
1109.77 -2.55436e-07 -0.000901067  5.31461 -0.0219238  2.53348e-07 -0.000901066  4.68797 -0.0235724  
1112.6 -2.54138e-07 -0.000898778  5.3146 -0.0218693  2.52071e-07 -0.000898776  4.68795 -0.0235095  
1115.42 -2.5285e-07 -0.000896499  5.3146 -0.0218152  2.50803e-07 -0.000896498  4.68794 -0.0234469  
1118.25 -2.51572e-07 -0.000894233  5.3146 -0.0217613  2.49545e-07 -0.000894231  4.68793 -0.0233846  
1121.08 -2.50303e-07 -0.000891978  5.3146 -0.0217076  2.48296e-07 -0.000891976  4.68792 -0.0233227  
1123.9 -2.49044e-07 -0.000889734  5.3146 -0.0216543  2.47057e-07 -0.000889732  4.68791 -0.0232611  
1126.73 -2.47795e-07 -0.000887501  5.3146 -0.0216012  2.45827e-07 -0.0008875  4.6879 -0.0231998  
1129.56 -2.46555e-07 -0.00088528  5.31459 -0.0215483  2.44606e-07 -0.000885278  4.68789 -0.0231389  
1132.39 -2.45324e-07 -0.000883069  5.31459 -0.0214957  2.43394e-07 -0.000883068  4.68788 -0.0230782  
1135.21 -2.44102e-07 -0.00088087  5.31459 -0.0214434  2.42191e-07 -0.000880869  4.68787 -0.0230179  
1138.04 -2.42889e-07 -0.000878682  5.31459 -0.0213913  2.40997e-07 -0.00087868  4.68786 -0.0229579  
1140.87 -2.41686e-07 -0.000876504  5.31459 -0.0213395  2.39811e-07 -0.000876503  4.68785 -0.0228982  
1143.7 -2.40491e-07 -0.000874337  5.31459 -0.0212879  2.38635e-07 -0.000874336  4.68784 -0.0228388  
1146.52 -2.39305e-07 -0.000872181  5.31458 -0.0212365  2.37467e-07 -0.00087218  4.68783 -0.0227798  
1149.35 -2.38128e-07 -0.000870036  5.31458 -0.0211855  2.36307e-07 -0.000870035  4.68782 -0.022721  
1152.18 -2.3696e-07 -0.000867901  5.31458 -0.0211346  2.35156e-07 -0.0008679  4.68781 -0.0226625  
1155.01 -2.358e-07 -0.000865776  5.31458 -0.021084  2.34014e-07 -0.000865775  4.6878 -0.0226044  
1157.83 -2.34649e-07 -0.000863662  5.31458 -0.0210337  2.32879e-07 -0.000863661  4.68779 -0.0225465  
1160.66 -2.33506e-07 -0.000861558  5.31458 -0.0209835  2.31753e-07 -0.000861557  4.68778 -0.0224889  
1163.49 -2.32372e-07 -0.000859465  5.31458 -0.0209337  2.30635e-07 -0.000859464  4.68777 -0.0224316  
1166.32 -2.31245e-07 -0.000857381  5.31457 -0.020884  2.29525e-07 -0.00085738  4.68776 -0.0223747  
1169.14 -2.30127e-07 -0.000855308  5.31457 -0.0208346  2.28423e-07 -0.000855307  4.68776 -0.022318  
1171.97 -2.29017e-07 -0.000853244  5.31457 -0.0207855  2.27329e-07 -0.000853243  4.68775 -0.0222615  
1174.8 -2.27915e-07 -0.000851191  5.31457 -0.0207365  2.26243e-07 -0.00085119  4.68774 -0.0222054  
1177.63 -2.26821e-07 -0.000849147  5.31457 -0.0206878  2.25164e-07 -0.000849146  4.68773 -0.0221496  
1180.45 -2.25735e-07 -0.000847114  5.31457 -0.0206393  2.24094e-07 -0.000847113  4.68772 -0.022094  
1183.28 -2.24656e-07 -0.00084509  5.31457 -0.0205911  2.2303e-07 -0.000845088  4.68771 -0.0220387  
1186.11 -2.23586e-07 -0.000843075  5.31456 -0.020543  2.21975e-07 -0.000843074  4.6877 -0.0219837  
1188.94 -2.22523e-07 -0.00084107  5.31456 -0.0204952  2.20926e-07 -0.000841069  4.68769 -0.021929  
1191.76 -2.21467e-07 -0.000839075  5.31456 -0.0204476  2.19886e-07 -0.000839074  4.68768 -0.0218745  
1194.59 -2.20419e-07 -0.000837089  5.31456 -0.0204003  2.18852e-07 -0.000837088  4.68768 -0.0218203  
1197.42 -2.19378e-07 -0.000835112  5.31456 -0.0203531  2.17826e-07 -0.000835111  4.68767 -0.0217664  
1200.25 -2.18345e-07 -0.000833145  5.31456 -0.0203062  2.16807e-07 -0.000833144  4.68766 -0.0217127  
1203.07 -2.17319e-07 -0.000831187  5.31456 -0.0202595  2.15795e-07 -0.000831186  4.68765 -0.0216593  
1205.9 -2.163e-07 -0.000829239  5.31456 -0.020213  2.1479e-07 -0.000829238  4.68764 -0.0216062  
1208.73 -2.15289e-07 -0.000827299  5.31455 -0.0201667  2.13792e-07 -0.000827298  4.68763 -0.0215533  
1211.56 -2.14284e-07 -0.000825368  5.31455 -0.0201206  2.12801e-07 -0.000825367  4.68762 -0.0215007  
1214.38 -2.13287e-07 -0.000823447  5.31455 -0.0200748  2.11817e-07 -0.000823446  4.68762 -0.0214483  
1217.21 -2.12296e-07 -0.000821534  5.31455 -0.0200291  2.1084e-07 -0.000821533  4.68761 -0.0213962  
1220.04 -2.11313e-07 -0.00081963  5.31455 -0.0199837  2.09869e-07 -0.000819629  4.6876 -0.0213444  
1222.86 -2.10336e-07 -0.000817735  5.31455 -0.0199384  2.08905e-07 -0.000817734  4.68759 -0.0212928  
1225.69 -2.09366e-07 -0.000815849  5.31455 -0.0198934  2.07948e-07 -0.000815848  4.68758 -0.0212414  
1228.52 -2.08402e-07 -0.000813971  5.31455 -0.0198486  2.06997e-07 -0.00081397  4.68758 -0.0211903  
1231.35 -2.07446e-07 -0.000812102  5.31454 -0.0198039  2.06053e-07 -0.000812101  4.68757 -0.0211394  
1234.17 -2.06495e-07 -0.000810242  5.31454 -0.0197595  2.05115e-07 -0.000810241  4.68756 -0.0210888  
1237 -2.05552e-07 -0.00080839  5.31454 -0.0197153  2.04184e-07 -0.000808389  4.68755 -0.0210384  
1239.83 -2.04615e-07 -0.000806546  5.31454 -0.0196712  2.03258e-07 -0.000806546  4.68754 -0.0209883  
1242.66 -2.03684e-07 -0.000804711  5.31454 -0.0196274  2.0234e-07 -0.000804711  4.68754 -0.0209384  
1245.48 -2.02759e-07 -0.000802885  5.31454 -0.0195837  2.01427e-07 -0.000802884  4.68753 -0.0208887  
1248.31 -2.01841e-07 -0.000801066  5.31454 -0.0195403  2.0052e-07 -0.000801065  4.68752 -0.0208393  
1251.14 -2.00929e-07 -0.000799256  5.31454 -0.019497  1.9962e-07 -0.000799255  4.68751 -0.0207901  
1253.97 -2.00023e-07 -0.000797454  5.31453 -0.019454  1.98726e-07 -0.000797453  4.68751 -0.0207412  
1256.79 -1.99124e-07 -0.00079566  5.31453 -0.0194111  1.97837e-07 -0.000795659  4.6875 -0.0206924  
1259.62 -1.9823e-07 -0.000793874  5.31453 -0.0193684  1.96955e-07 -0.000793873  4.68749 -0.0206439  
1262.45 -1.97343e-07 -0.000792096  5.31453 -0.0193259  1.96078e-07 -0.000792095  4.68748 -0.0205956  
1265.28 -1.96461e-07 -0.000790326  5.31453 -0.0192836  1.95208e-07 -0.000790325  4.68748 -0.0205476  
1268.1 -1.95585e-07 -0.000788564  5.31453 -0.0192415  1.94343e-07 -0.000788563  4.68747 -0.0204998  
1270.93 -1.94715e-07 -0.00078681  5.31453 -0.0191995  1.93483e-07 -0.000786809  4.68746 -0.0204522  
1273.76 -1.93851e-07 -0.000785063  5.31453 -0.0191577  1.9263e-07 -0.000785063  4.68745 -0.0204048  
1276.59 -1.92993e-07 -0.000783325  5.31453 -0.0191162  1.91782e-07 -0.000783324  4.68745 -0.0203576  
1279.41 -1.9214e-07 -0.000781594  5.31452 -0.0190748  1.90939e-07 -0.000781593  4.68744 -0.0203107  
1282.24 -1.91293e-07 -0.00077987  5.31452 -0.0190335  1.90103e-07 -0.000779869  4.68743 -0.0202639  
1285.07 -1.90451e-07 -0.000778154  5.31452 -0.0189925  1.89271e-07 -0.000778154  4.68743 -0.0202174  
1287.9 -1.89616e-07 -0.000776446  5.31452 -0.0189516  1.88445e-07 -0.000776445  4.68742 -0.0201711  
1290.72 -1.88785e-07 -0.000774745  5.31452 -0.0189109  1.87625e-07 -0.000774744  4.68741 -0.020125  
1293.55 -1.8796e-07 -0.000773052  5.31452 -0.0188704  1.8681e-07 -0.000773051  4.68741 -0.0200791  
1296.38 -1.8714e-07 -0.000771366  5.31452 -0.0188301  1.86e-07 -0.000771365  4.6874 -0.0200335  
1299.21 -1.86326e-07 -0.000769687  5.31452 -0.0187899  1.85195e-07 -0.000769686  4.68739 -0.019988  
1302.03 -1.85517e-07 -0.000768016  5.31452 -0.0187499  1.84396e-07 -0.000768015  4.68739 -0.0199427  
1304.86 -1.84714e-07 -0.000766352  5.31451 -0.01871  1.83601e-07 -0.000766351  4.68738 -0.0198977  
1307.69 -1.83915e-07 -0.000764695  5.31451 -0.0186704  1.82812e-07 -0.000764694  4.68737 -0.0198528  
1310.52 -1.83122e-07 -0.000763045  5.31451 -0.0186309  1.82028e-07 -0.000763044  4.68737 -0.0198081  
1313.34 -1.82334e-07 -0.000761402  5.31451 -0.0185915  1.81249e-07 -0.000761402  4.68736 -0.0197637  
1316.17 -1.81551e-07 -0.000759767  5.31451 -0.0185524  1.80475e-07 -0.000759766  4.68735 -0.0197194  
1319 -1.80773e-07 -0.000758138  5.31451 -0.0185134  1.79706e-07 -0.000758137  4.68735 -0.0196754  
1321.83 -1.79999e-07 -0.000756517  5.31451 -0.0184745  1.78941e-07 -0.000756516  4.68734 -0.0196315  
1324.65 -1.79231e-07 -0.000754902  5.31451 -0.0184359  1.78182e-07 -0.000754901  4.68733 -0.0195879  
